K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
72,SULAWESI TENGAH,,,,,,,
72.03,KAB. DONGGALA,,,16,9,158,"5.126,586","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,,,,Kulawi,,,,"Menjadi wil. Kab. Sigi, UU No. 27/2008"
,,,,,,Moa,,"Menjadi wil Kec. Kulawi Selatan, Perda No. 15/2005"
,,,,,,Siwongi,,
,,,,,,Banggaiba,,
,,,,,,Tangkulowi,,
,,,,,,Boladangko,,
,,,,,,Lonca,,
,,,,,,Rantewulu,,
,,,,,,Towulu,,
,,,,,,Lempelero,,"Menjadi wil. Kec. Kulawi Selatan, Perda No. 15/2005"
,,,,,,Gimpu,,"Menjadi wil. Kec. Kulawi Selatan, Perda No. 15/2005"
,,,,,,Tomua,,"Menjadi wil. Kec. Kulawi Selatan, Perda No. 15/2005"
,,,,,,Winatu,,
,,,,,,Sungku,,
,,,,,,Bolapapu,,
,,,,,,Matauei,,
,,,,,,Toro,,
,,,,,,Tompi Bugis,,"Menjadi wil. Kec. Kulawi Selatan, Perda No. 15/2005"
,,,,,,Lawua,,"Menjadi wil. Kec. Kulawi Selatan, Perda No. 15/2005"
,,,,,,Watukilo,,"Menjadi wil. Kec. Kulawi Selatan, Perda No. 15/2005"
,,,,,,Salutome,,"Menjadi wil. Kec. Kulawi Selatan, Perda No. 15/2005"
,,,,,,O'o Parese,,"Menjadi wil. Kec. Kulawi Selatan, Perda No. 15/2005"
,,,,,,Pilimakujawa,,"Menjadi wil. Kec. Kulawi Selatan, Perda No. 15/2005"
,,,,,,Puroo,,"Menjadi wil. Kec. Lindu, Perda No. 8/2007"
,,,,,,Langko,,"Menjadi wil. Kec. Lindu, Perda No. 8/2007"
,,,,,,Tomado,,"Menjadi wil. Kec. Lindu, Perda No. 8/2007"
,,,,,,Anca,,"Menjadi wil. Kec. Lindu, Perda No. 8/2007"
,,,,,,Salua,,
,,,,,,Namo,,
,,,,Pipikoro,,,,"Menjadi wil. Kab. Sigi, UU No. 27/2008"
,,,,,,Koja,,
,,,,,,Kalamanta,,
,,,,,,Mamu,,
,,,,,,Peana,,
,,,,,,Kantewu,,
,,,,,,,,
