K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92.10.02.2010,,,,,,10 Man,,
92.10.02.2011,,,,,,11 Howait,,Pemekaran desa Konja Perda No. 1/2012
92.10.02.2012,,,,,,12 Haenkanes,,Pemekaran desa Konja Perda No. 1/2012
92.10.02.2013,,,,,,13 Konja Barat,,Pemekaran desa Konja Perda No. 1/2012
92.10.02.2014,,,,,,14 Yarat Timur,,Pemekaran desa Yarat Perda No. 1/2012
92.10.02.2015,,,,,,15 Raha,,Pemekaran desa Ayawasi Timur Perda No. 1/2012
92.10.02.2016,,,,,,16 Mowes,,Pemekaran desa Ayawasi Timur Perda No. 1/2012
92.10.02.2017,,,,,,17 Irata,,Pemekaran desa Susai Perda No. 1/2012
92.10.02.2018,,,,,,18 Neset,,Pemekaran desa Fonatu Perda No. 1/2012
92.10.02.2019,,,,,,19 Mosun Timur,,Pemekaran desa Mosun Perda No. 1/2012
92.10.02.2020,,,,,,20 Mosun Utara,,Pemekaran desa Wayane Perda No. 1/2012
92.10.03,,,,3Aifat Timur,-,9,,Semula wil. Kab. Sorong
92.10.03.2001,,,,,,1 Aisa,,
,,,,,,Ayata,,Menjadi wil Kec. Aifat Timur Tengah Perda No. 3/2012
,,,,,,Kamat,,Menjadi wil Kec. Aifat Timur Tengah Perda No. 3/2012
92.10.03.2004,,,,,,2 Aikrer,,
92.10.03.2005,,,,,,3 Aitrem,,
92.10.03.2006,,,,,,4 Sawin,,
,,,,,,Ainesra,,Menjadi wil Kec. Aifat Timur Jauh Perda No. 3/2012
92.10.03.2008,,,,,,5 Sahbuku,,"Perbaikan nama hasil rakernis Ditjen Pemdes tgl 1 April 2016 di
Yogyakarta"
92.10.03.2009,,,,,,6 Sasior Frabuku,,"Perbaikan nama hasil rakernis Ditjen Pemdes tgl 1 April 2016 di
Yogyakarta"
,,,,,,Wormu,,Menjadi wil Kec. Aifat Timur Selatan Perda No. 3/2012
,,,,,,Aifam,,Menjadi wil Kec. Aifat Timur Tengah Perda No. 3/2012
,,,,,,Winuni,,Menjadi wil Kec. Aifat Timur Selatan Perda No. 3/2012
,,,,,,Warba,,Menjadi wil Kec. Aifat Timur Selatan Perda No. 3/2012
,,,,,,Srumate,,Menjadi wil Kec. Aifat Timur Selatan Perda No. 3/2012
,,,,,,Makiri,,Menjadi wil Kec. Aifat Timur Selatan Perda No. 3/2012
,,,,,,Aikus,,Menjadi wil Kec. Aifat Timur Tengah Perda No. 3/2012
,,,,,,Pitor,,Menjadi wil Kec. Aifat Timur Tengah Perda No. 3/2012
,,,,,,Faan Kahrio,,Menjadi wil Kec. Aifat Timur Tengah Perda No. 3/2012
,,,,,,Assem,,Menjadi wil Kec. Aifat Timur Tengah Perda No. 3/2012
,,,,,,Akingging,,Menjadi wil Kec. Aifat Timur Jauh Perda No. 3/2012
,,,,,,Tiefromen,,Menjadi wil Kec. Aifat Timur Jauh Perda No. 3/2012
,,,,,,Sasior Nafe,,Menjadi wil Kec. Aifat Timur Jauh Perda No. 3/2012
,,,,,,Tiam,,Menjadi wil Kec. Aifat Timur Tengah Perda No. 3/2012
,,,,,,Saud,,Menjadi wil Kec. Aifat Timur Tengah Perda No. 3/2012
,,,,,,Frambu,,Menjadi wil Kec. Aifat timur Tengah Perda No. 3/2012
92.10.03.2026,,,,,,7 Wakom,,Pemekaran desa Aikrer Perda No. 1/2012
92.10.03.2027,,,,,,8 Sanem,,Pemekaran desa Aikrer Perda No. 1/2012
