K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.14,KAB. NIAS SELATAN,,,35,2,459,"2.531,703","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.14.01,,,,1Lolomatua,-,13,,
,,,,,,Amorosa,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012"
12.14.01.2002,,,,,,1 Hilisangowola,,
,,,,,,Hiliwaebu,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012"
,,,,,,Hiliuso,,"Menjadi wil Kec. Huruna, Perda No. 8/2012"
12.14.01.2005,,,,,,2 Hiliotalua,,
12.14.01.2006,,,,,,3 Koendrafo,,
,,,,,,Lalimanawa,,"Menjadi wil Kec. Huruna, Perda No. 8/2012"
12.14.01.2008,,,,,,4 Lawa-lawa Luo,,
,,,,,,Loloana'a,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012"
,,,,,,Marao,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012"
,,,,,,Orahili Ulunoyo,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012"
,,,,,,Sambulu,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012"
,,,,,,Sifalago,,"Menjadi wil Kec. Huruna, Perda No. 8/2012"
,,,,,,Sifaoro'asi,,"Menjadi wil Kec. Huruna, Perda No. 8/2012"
,,,,,,Sisarahili Huruna,,"Menjadi wil Kec. Huruna, Perda No. 8/2012"
12.14.01.2016,,,,,,5 Tuhemberua,,
12.14.01.2017,,,,,,6 Tesikhori,,
,,,,,,Tundrombaho,,"Menjadi wil Kec. Huruna, Perda No. 8/2012"
,,,,,,Hilimaera,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012"
,,,,,,Borowosi,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012"
12.14.01.2021,,,,,,7 Tumari,,Perda No. 2/2009
,,,,,,Tarewe,,"Menjadi wil Kec. Huruna, Perda No. 8/2012"
12.14.01.2023,,,,,,8 Ewo,,Perda No. 2/2009
12.14.01.2024,,,,,,9 Ko'olotano,,Perda No. 2/2009
,,,,,,Suka Maju,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012"
12.14.01.2026,,,,,,10 Botohilindruria,,Perda No. 2/2009
12.14.01.2027,,,,,,11 Caritas Sogawunasi,,"Pemekaran sebagian Desa Hiliotalua, Perda No. 7/2012"
12.14.01.2028,,,,,,"12 Orudua Lawa-lawa
Luo",,"Pemekaran sebagian Desa Lawa-Lawa Luo, Perda No. 7/2012"
12.14.01.2029,,,,,,13 Hilifaondrato,,"Pemekaran sebagian Desa Koendrafo, Perda No. 7/2012"
12.14.02,,,,2Gomo,-,11,,
,,,,,,Ambukha,,"Menjadi wil. Kec. Umbunasi, Perda No. 12/2008"
,,,,,,Amandraya,,"Menjadi wil. Kec. Mazo, Perda No. 12/2008"
,,,,,,Balohili Gomo,,"Menjadi wil Kec. Boronadu, Perda No. 8/2012"
,,,,,,,,
