Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
31.01,KAB. ADM. KEP. SERIBU,112,,
31.01.40001,Pulau Air,,"05°45'48.35"" S 106°34'59.31"" T",TBP
31.01.40002,Pulau Air Biawak Dua,,"05°45'33.07"" S 106°35'02.65"" T",TBP
31.01.40003,Pulau Air Biawak Satu,,"05°45'28.48"" S 106°34'58.78"" T",TBP
31.01.40004,Pulau Air Biawak Tiga,,"05°45'32.15"" S 106°35'12.32"" T",
31.01.40005,Pulau Ayer Besar,,"06°00'14.54"" S 106°46'52.28"" T",TBP
31.01.40006,Pulau Belanda,,"05°36'18.12"" S 106°36'11.66"" T",TBP
31.01.40007,Pulau Biawak,,"05°51'10.57"" S 106°37'18.53"" T",TBP
31.01.40008,Pulau Bidadari,,"06°02'08.46"" S 106°44'48.47"" T",TBP
31.01.40009,Pulau Bira Besar,,"05°36'43.76"" S 106°34'36.58"" T",TBP
31.01.40010,Pulau Bira Kecil,,"05°37'11.38"" S 106°35'00.63"" T",TBP
31.01.40011,Pulau Bokor,,"05°56'37.55"" S 106°37'51.44"" T",TBP
31.01.40012,Pulau Bulat,,"05°37'39.14"" S 106°34'20.41"" T",TBP
31.01.40013,Pulau Bundar,,"05°30'48.61"" S 106°31'38.92"" T",TBP
31.01.40014,Pulau Burung,,"05°51'52.51"" S 106°35'55.12"" T",TBP
31.01.40015,Pulau Cina,,"05°34'12.26"" S 106°33'01.71"" T",TBP
31.01.40016,Pulau Cipir,,"06°02'21.30"" S 106°44'08.80"" T",TBP
31.01.40017,Pulau Damar Besar,,"05°57'25.73"" S 106°50'39.85"" T",TBP
31.01.40018,Pulau Damar Kecil,,"05°59'03.69"" S 106°50'49.87"" T",TBP
31.01.40019,Pulau Dua Barat,,"05°24'49.50"" S 106°28'17.39"" T",TBP
31.01.40020,Pulau Dua Timur,,"05°25'13.88"" S 106°29'31.77"" T",TBP
31.01.40021,Pulau Genteng Besar,,"05°37'01.63"" S 106°33'10.87"" T",TBP
31.01.40022,Pulau Genteng Kecil,,"05°37'27.55"" S 106°32'44.82"" T",TBP
31.01.40023,Pulau Gosong Pandan,,"05°42'39.61"" S 106°33'56.78"" T",TBP
31.01.40024,Pulau Gosong Pramuka,,"05°44'14.49"" S 106°36'34.96"" T",TBP
31.01.40025,Pulau Gosongrengat,,"05°27'53.66"" S 106°26'18.52"" T",TBP
31.01.40026,Pulau Gudustinggi,,"05°48'14.33"" S 106°32'09.65"" T",TBP
31.01.40027,Pulau Harapan,,"05°39'11.60"" S 106°34'41.49"" T",BP
31.01.40028,Pulau Jagung,,"05°28'41.49"" S 106°31'28.48"" T",TBP
31.01.40029,Pulau Jukung,,"05°34'08.06"" S 106°31'38.79"" T",TBP
31.01.40030,Pulau Kaliage Besar,,"05°39'43.48"" S 106°34'04.51"" T",TBP
31.01.40031,Pulau Kaliage Kecil,,"05°40'01.81"" S 106°34'05.62"" T",TBP
31.01.40032,Pulau Kapas,,"05°30'59.34"" S 106°31'14.05"" T",TBP
31.01.40033,Pulau Karang Beras,,"05°46'14.54"" S 106°33'36.48"" T",TBP
31.01.40034,Pulau Karang Bongkok,,"05°41'07.66"" S 106°33'44.12"" T",TBP
31.01.40035,Pulau Karang Congkak,,"05°42'30.16"" S 106°34'34.56"" T",TBP
31.01.40036,Pulau Karangberas Kecil,,"05°46'14.04"" S 106°33'13.20"" T",TBP
