K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62,KALIMANTAN TENGAH,,,,,,,
62.06,KAB. KATINGAN,,,13,7,154,"20.382,259","Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
62.06.01,,,,1Kamipang,-,9,,"Perubahan nama Kecamatan Kampiang, sesuai Surat Bup. No.
100/230/Adpum/2015 tgl 9 Juni 2015"
62.06.01.2001,,,,,,1 Galinggang,,
62.06.01.2002,,,,,,2 Tampelas,,
62.06.01.2003,,,,,,3 Telaga,,
62.06.01.2004,,,,,,4 Parupuk,,
62.06.01.2005,,,,,,5 Karuing,,
62.06.01.2006,,,,,,6 Jahanjang,,
62.06.01.2007,,,,,,7 Tumbang Runen,,
62.06.01.2008,,,,,,8 Baun Bango,,"Perubahan nama desa sesuai Surat Bup. No. 100/230/Adpum/2015 tgl
9 Juni 2015"
62.06.01.2009,,,,,,9 Asem Kumbang,,
62.06.02,,,,2Katingan Hilir,2,6,,
62.06.02.2001,,,,,,1 Tewang Kadamba,,
62.06.02.2002,,,,,,2 Tumbang Liting,,
62.06.02.1003,,,,,1Kasongan Baru,,,
62.06.02.1004,,,,,2Kasongan Lama,,,
62.06.02.2005,,,,,,3 Talian Kereng,,
62.06.02.2006,,,,,,4 Banut Kalanaman,,
62.06.02.2007,,,,,,5 Talangkah,,
62.06.02.2008,,,,,,6 Hampalit,,
62.06.03,,,,"3Tewang Sangalang
Garing",1,9,,
62.06.03.2001,,,,,,1 Tewang Baringin,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.06.03.2002,,,,,,2 Hapalam,,"Perubahan nama desa sesuai Surat Bup. No. 100/230/Adpum/2015 tgl
9 Juni 2015"
62.06.03.2003,,,,,,3 Tewang Rangas,,"Perubahan nama desa sesuai Surat Bup. No. 100/230/Adpum/2015 tgl
9 Juni 2015"
62.06.03.2004,,,,,,4 Bangkuang,,
62.06.03.2005,,,,,,5 Tarusan Danum,,"Perubahan nama desa sesuai Surat Bup. No. 100/230/Adpum/2015 tgl
9 Juni 2015"
62.06.03.1006,,,,,1Pendahara,,,"Perubahan nama desa sesuai Surat Bup. No. 100/230/Adpum/2015 tgl
9 Juni 2015"
62.06.03.2007,,,,,,6 Tumbang Tarusan,,"Perubahan nama desa sesuai Surat Bup. No. 100/230/Adpum/2015 tgl
9 Juni 2015"
62.06.03.2008,,,,,,7 Tewang Rangkang,,
62.06.03.2009,,,,,,8 Tewang Manyangen,,
,,,,,,,,
