K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Palatikang,,Menjadi wil. Kec. Manuju
,,,,,,Tamalatea,,Menjadi wil. Kec. Manuju
73.06.05.2006,,,,,,1 Lonjoboko,,
,,,,,,Moncongloe,,Menjadi wil. Kec. Manuju
73.06.05.2008,,,,,,2 Borisallo,,"Koreksi nama 'Barisalo' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.06.05.2009,,,,,,3 Belapunranga,,
73.06.05.2010,,,,,,4 Bontokassi,,
73.06.05.2011,,,,,,5 Belabori,,
73.06.06,,,,6Bontomarannu,3,6,,
73.06.06.1001,,,,,1Borongloe,,,
73.06.06.1002,,,,,2Bontomanai,,,
73.06.06.2003,,,,,,1 Pakatto,,Koreksi nama 'Pakkato' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli 2019
73.06.06.2004,,,,,,2 Nirannuang,,
73.06.06.2005,,,,,,3 Romangloe,,
73.06.06.2006,,,,,,4 Sokkolia,,
,,,,,,Timbunseng,,Menjadi wil. Kec. Pattalasang
,,,,,,Pattallasang,,Menjadi wil. Kec. Pattalasang
,,,,,,Pattalikang,,Menjadi wil. Kec. Pattalasang
,,,,,,Sunggumanai,,Menjadi wil. Kec. Pattalasang
,,,,,,Paccellekang,,Menjadi wil. Kec. Pattalasang
73.06.06.1012,,,,,3Romang Lompoa,,,
73.06.06.2013,,,,,,5 Mata Allo,,
73.06.06.2014,,,,,,6 Bili-bili,,
73.06.07,,,,7Pallangga,4,12,,"Perbaikan nama kec. semula Palangga menjadi Pallangga sesuai,
sesuai:
Perda 7 Tahun 2005; dan
Surat Sekda Prov. Sulsel No. 138/8796/B.Pem.Otda tgl 31 Agustus
2022."
73.06.07.1001,,,,,1Tetebatu,,,
73.06.07.1002,,,,,2Pangkabinanga,,,
73.06.07.1003,,,,,3Parangbanoa,,,
73.06.07.2004,,,,,,1 Bontoala,,
73.06.07.2005,,,,,,2 Pallangga,,
73.06.07.2006,,,,,,3 Julubori,,
73.06.07.2007,,,,,,4 Kampili,,
73.06.07.2008,,,,,,5 Panakkukang,,
73.06.07.2009,,,,,,6 Bontoramba,,
73.06.07.2010,,,,,,7 Jene'tallasa,,"Koreksi nama 'Jenetallasa' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.06.07.2011,,,,,,8 Julukanaya,,
,,,,,,,,
