K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.17.10.2003,,,,,,3 Cihampelas,,
32.17.10.2004,,,,,,4 Mekarjaya,,
32.17.10.2005,,,,,,5 Mekarmukti,,
32.17.10.2006,,,,,,6 Pataruman,,
32.17.10.2007,,,,,,7 Situwangi,,
32.17.10.2008,,,,,,8 Singajaya,,
32.17.10.2009,,,,,,9 Tanjungwangi,,
32.17.10.2010,,,,,,10 Tanjungjaya,,
32.17.11,,,,11Cililin,-,11,,Semula wil. Kab. Bandung
32.17.11.2001,,,,,,1 Cililin,,
32.17.11.2002,,,,,,2 Budiharja,,
32.17.11.2003,,,,,,3 Batulayang,,
32.17.11.2004,,,,,,4 Bongas,,
32.17.11.2005,,,,,,5 Karanganyar,,
32.17.11.2006,,,,,,6 Karangtanjung,,
32.17.11.2007,,,,,,7 Karyamukti,,
32.17.11.2008,,,,,,8 Kidangpananjung,,
32.17.11.2009,,,,,,9 Mukapayung,,
32.17.11.2010,,,,,,10 Nanggerang,,
32.17.11.2011,,,,,,11 Rancapanggung,,
32.17.12,,,,12Cipongkor,-,14,,Semula wil. Kab. Bandung
32.17.12.2001,,,,,,1 Sarinagen,,
32.17.12.2002,,,,,,2 Baranangsiang,,
32.17.12.2003,,,,,,3 Citalem,,
32.17.12.2004,,,,,,4 Cijenuk,,
32.17.12.2005,,,,,,5 Cijambu,,
32.17.12.2006,,,,,,6 Cibenda,,
32.17.12.2007,,,,,,7 Cintaasih,,
32.17.12.2008,,,,,,8 Cicangkanghilir,,
32.17.12.2009,,,,,,9 Girimukti,,
32.17.12.2010,,,,,,10 Karangsari,,
32.17.12.2011,,,,,,11 Mekarsari,,
32.17.12.2012,,,,,,12 Neglasari,,
32.17.12.2013,,,,,,13 Sirnagalih,,
32.17.12.2014,,,,,,14 Sukamulya,,
32.17.13,,,,13Rongga,-,8,,Semula wil. Kab. Bandung
32.17.13.2001,,,,,,1 Cibedug,,
32.17.13.2002,,,,,,2 Bojong,,
32.17.13.2003,,,,,,3 Bojongsalam,,
32.17.13.2004,,,,,,4 Cibitung,,
