Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.14.40080,Pulau Mbuimeok,,"10°55'07.61"" S 122°56'50.79"" T",
53.14.40081,Pulau Mbuimeok Anak Dulu,,"10°55'09.15"" S 122°56'53.94"" T",
53.14.40082,Pulau Mbuimeok Anak Ki,,"10°55'02.37"" S 122°56'52.57"" T",
53.14.40083,Pulau Mbuimeok Anak Kona,,"10°55'09.08"" S 122°56'47.55"" T",
53.14.40084,Pulau Mbuimeok Anak Muri,,"10°55'05.45"" S 122°56'44.90"" T",
53.14.40085,Pulau Namo Dere,,"10°31'50.02"" S 123°22'37.50"" T",TBP
53.14.40086,Pulau Narang Batu Dua,,"10°51'58.61"" S 123°01'08.76"" T",TBP
53.14.40087,Pulau Narang Batu Esa,,"10°51'50.42"" S 123°01'14.23"" T",TBP
53.14.40088,Pulau Naru,,"10°51'42.99"" S 123°04'18.99"" T",TBP
53.14.40089,Pulau Naruk,,"10°54'29.99"" S 123°00'28.00"" T",TBP
53.14.40090,Pulau Ndana,,"10°58'55.99"" S 122°51'49.00"" T",BP (PPKT)
53.14.40091,Pulau Ndao,,"10°48'43.99"" S 122°39'50.00"" T",BP
53.14.40092,Pulau Nusalafo,,"10°31'37.98"" S 123°23'16.32"" T",
53.14.40093,Pulau Nuse,,"10°46'48.00"" S 122°46'05.99"" T",BP
53.14.40094,Pulau Oetao,,"10°31'19.68"" S 123°23'28.28"" T",TBP
53.14.40095,Pulau Pia Bilba,,"10°31'09.99"" S 123°23'37.00"" T",TBP
53.14.40096,Pulau Pia Bilba Ana,,"10°31'15.97"" S 123°23'35.99"" T",TBP
53.14.40097,Pulau Pia Fula,,"10°32'14.03"" S 123°22'52.99"" T",TBP
53.14.40098,Pulau Pia Fula Ana,,"10°32'06.00"" S 123°23'03.00"" T",TBP
53.14.40099,Pulau Pia Naru,,"10°32'37.20"" S 123°22'20.81"" T",TBP
53.14.40100,Pulau Pianitas,,"10°29'35.31"" S 123°24'09.81"" T",TBP
53.14.40101,Pulau Rengge,,"10°55'07.29"" S 122°54'21.80"" T",
53.14.40102,Pulau Senamu,,"10°51'33.46"" S 123°01'35.64"" T",TBP
53.14.40103,Pulau Taka Liat,,"10°54'43.99"" S 123°01'34.00"" T",TBP
53.14.40104,Pulau Tokolaka Ana,,"10°31'50.00"" S 123°23'16.00"" T",TBP
53.14.40105,Pulau Tuladak,,"10°51'49.96"" S 123°03'27.43"" T",TBP
53.14.40106,Pulau Ufo Dale Ki,,"10°31'19.95"" S 123°23'36.42"" T",TBP
53.14.40107,Pulau Ufo Dale Kona,,"10°31'24.65"" S 123°23'39.63"" T",TBP
53.14.40108,Pulau Ufo Dale Ledo Tena,,"10°31'16.12"" S 123°23'41.89"" T",TBP
53.14.40109,Pulau Ufo Dale Ledo Ti,,"10°31'19.64"" S 123°23'39.20"" T",TBP
53.14.40110,Pulau Usu,,"10°31'25.00"" S 123°24'28.00"" T",TBP
53.14.40111,Pulau Aifo,,"10°31'10.13"" S 123°19'47.93"" T",
53.14.40112,Pulau Bisapo'o,,"10°30'05.55"" S 123°25'39.25"" T",
53.14.40113,Pulau Indi,,"10°28'56.39"" S 123°21'04.88"" T",
53.14.40114,Pulau Kuma,,"10°28'49.95"" S 123°21'47.50"" T",
53.14.40115,Pulau Namoko,,"10°30'37.20"" S 123°25'56.69"" T",
53.14.40116,Pulau Ondok,,"10°31'46.31"" S 123°19'18.81"" T",
53.14.40117,Pulau Safe,,"10°31'04.37"" S 123°19'56.34"" T",
53.14.40118,Pulau Tanunuk,,"10°32'16.96"" S 123°19'01.79"" T",
53.14.40119,Pulau Tekurea,,"10°31'54.14"" S 123°19'05.10"" T",
