K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.01.13.2005,,,,,,5 Koto Indarung,,
11.01.13.2006,,,,,,6 Siurai-Urai,,
11.01.13.2007,,,,,,7 Kampung Sawah,,
11.01.13.2008,,,,,,8 Kampung Padang,,
11.01.13.2009,,,,,,9 Pulo Air,,
11.01.13.2010,,,,,,10 Lawe Melang,,
11.01.13.2011,,,,,,11 Mersak,,
11.01.13.2012,,,,,,12 Simpang Dua,,"Perbaikan nama Desa Kampung Tinggi sesuai Surat Pemkab Aceh
Selatan No.140/819/2016 tgl 14 okt 2016, Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017 dan Surat Pemkab Aceh
Selatan No.140/810/2017 tgl 13 Okt 2017"
11.01.13.2013,,,,,,13 Simpang Tiga,,"Perbaikan nama Desa Ruak sesuai Surat Pemkab Aceh Selatan
No.140/819/2016 tgl 14 okt 2016, Rekomedasi Ditjen Bina Pemdes No.
146/3672/BPD tgl 21 Juni 2017 dan Surat Pemkab Aceh Selatan
No.140/810/2017 tgl 13 Okt 2017"
11.01.14,,,,14Kluet Timur,-,9,,
11.01.14.2001,,,,,,1 Paya Dapur,,
11.01.14.2002,,,,,,2 Sapik,,
11.01.14.2003,,,,,,3 Alai,,
11.01.14.2004,,,,,,4 Durian Kawan,,
11.01.14.2005,,,,,,5 Lawe Sawah,,
11.01.14.2006,,,,,,6 Lawe Buluh Didi,,
11.01.14.2007,,,,,,7 Pucuk Lembang,,
11.01.14.2008,,,,,,8 Paya Laba,,"Pemekaran Desa, Qonun No. 6/2010"
11.01.14.2009,,,,,,9 Lawe Cimanok,,"Pemekaran Desa, Qonun No. 6/2010"
11.01.15,,,,15Bakongan Timur,-,7,,
11.01.15.2001,,,,,,1 Pasie Seubadeh,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.01.15.2002,,,,,,2 Ladang Rimba,,
11.01.15.2003,,,,,,3 Ujong Pulo Rayeuk,,
11.01.15.2004,,,,,,4 Sawah Tingkeum,,
11.01.15.2005,,,,,,5 Simpang,,
11.01.15.2006,,,,,,6 Ujong Pulo Cut,,
,,,,,,Kampung Baru,,"Penghapusan desa berdasarkan Surat Pemkab Aceh Selatan No.
140/319/2017 hal Usulan Pemutakhiran Kode dan Data Wilayah Adm
Pem Kab. Aceh Selatan tgl 12 April 2017 dan Rekomendasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.01.15.2008,,,,,,7 Seuleukat,,
11.01.16,,,,16Trumon Timur,-,8,,
,,,,,,Ladang Rimba,,Menjadi wil Kec. Trumon Tengah Perda No. 4/2010
,,,,,,Jambo Papeun,,Menjadi wil Kec. Trumon Tengah Perda No. 4/2010
,,,,,,Naca,,Menjadi wil Kec. Trumon Tengah Perda No. 4/2010
,,,,,,,,
