K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
64,KALIMANTAN TIMUR,,,,,,,
64.74,KOTA BONTANG,,,3,15,0,"160,810","Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
64.74.01,,,,1Bontang Utara,6,-,,
64.74.01.1001,,,,,1Bontang Kuala,,,
64.74.01.1002,,,,,2Bontang Baru,,,
64.74.01.1003,,,,,3Lok Tuan,,,
64.74.01.1004,,,,,4Guntung,,,
64.74.01.1005,,,,,5Gunung Elai,,,"Perubahan nama sesuai Perda No. 18/2002 dan Surat Gub. Kaltim No.
414.1/5998/BPMPD/XI/2016"
64.74.01.1006,,,,,6Api-api,,,
64.74.02,,,,2Bontang Selatan,6,-,,
64.74.02.1001,,,,,1Tanjung Laut,,,
64.74.02.1002,,,,,2Berbas Tengah,,,"Perubahan nama sesuai Perda No. 18/2002 dan Surat Gub. Kaltim No.
414.1/5998/BPMPD/XI/2016"
64.74.02.1003,,,,,3Berbas Pantai,,,
64.74.02.1004,,,,,4Satimpo,,,
64.74.02.1005,,,,,5Bontang Lestari,,,Perda No. 4/2005
64.74.02.1006,,,,,6Tanjung Laut Indah,,,
64.74.03,,,,3Bontang Barat,3,-,,
64.74.03.1001,,,,,1Belimbing,,,
64.74.03.1002,,,,,2Gunung Telihan,,,
64.74.03.1003,,,,,3Kanaan,,,
