K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
81,MALUKU,,,,,,,
81.05,KAB. SERAM BAGIAN TIMUR,,,15,0,198,"5.725,447","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
81.05.01,,,,1Bula,-,10,,
,,,,,,Banggoi,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
,,,,,,Hote,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
81.05.01.2003,,,,,,1 Bula,,
81.05.01.2004,,,,,,2 Salas,,
,,,,,,Dawang,,Menjadi wil Kec. Waru Perda No. 11/2012
,,,,,,Solang,,Menjadi wil Kec. Waru Perda No. 11/2012
,,,,,,Bellis,,Menjadi wil Kec. Waru Perda No. 11/2012
,,,,,,Waru,,Menjadi wil Kec. Waru Perda No. 11/2012
,,,,,,Waematakabo,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
81.05.01.2010,,,,,,3 Englas,,Pemekaran Desa Bula Perda No 17/2009
81.05.01.2011,,,,,,4 Bula Air Fatolo,,Pemekaran Desa Bula Perda No 17/2009
81.05.01.2012,,,,,,5 Sesar,,Pemekaran Desa Bula Perda No 17/2009
,,,,,,Karay,,Menjadi wil Kec. Waru Perda No. 11/2012
,,,,,,Waiketam Baru,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
,,,,,,Waisamet,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
,,,,,,Aki Jaya,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
,,,,,,Jakarta Baru,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
,,,,,,Sumber Agung,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
,,,,,,Rukun Jaya,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
,,,,,,Jembatan Basah,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
,,,,,,Silohan,,Menjadi wil Kec. Bula Barat Perda No. 25/2011
81.05.01.2022,,,,,,6 Tansi Ambon,,Pemekaran desa Bula Perda No. 10/2012
81.05.01.2023,,,,,,7 Kampung Wailola,,Pemekaran desa Bula Perda No. 10/2012
81.05.01.2024,,,,,,8 Kampung Gorom,,Pemekaran desa Bula Perda No. 10/2012
81.05.01.2025,,,,,,9 Limumir,,Pemekaran desa Bula Air Fatolo Perda No. 10/2012
81.05.01.2026,,,,,,10 Fattolo,,Pemekaran desa Bula Air Fatolo Perda No. 10/2012
,,,,,,Nama Andan,,Menjadi wil Kec. Teluk Waru Perda No. 11/2012
,,,,,,Nama Lena,,Menjadi wil Kec. Teluk Waru Perda No. 11/2012
,,,,,,Tubir Wasiwang,,Menjadi wil Kec. Teluk Waru Perda No. 11/2012
,,,,,,Kampung Baru,,Menjadi wil Kec. Teluk Waru Perda No. 11/2012
81.05.02,,,,2Seram Timur,-,16,,
81.05.02.2001,,,,,,1 Geser,,
81.05.02.2002,,,,,,2 Kiltay,,
81.05.02.2003,,,,,,3 Kilwaru,,
,,,,,,,,
