K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.15.05.2045,,,,,,34 Suka Ramai,,
11.15.05.2046,,,,,,35 Ladang Baro,,
11.15.05.2047,,,,,,36 Alue Bateung Brok,,
11.15.05.2048,,,,,,"37 Simpang Deli
Kampong",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.15.05.2049,,,,,,38 Blang Luah,,
11.15.05.2050,,,,,,39 Sumber Makmur,,
11.15.05.2051,,,,,,40 Makarti Jaya,,
11.15.06,,,,6Suka Makmue,-,19,,Perda No. 2/2007
11.15.06.2001,,,,,,1 Lueng Baro,,Semula wil. Kec. Seunagan
11.15.06.2002,,,,,,2 Alue Kambuk,,Semula wil. Kec. Seunagan
11.15.06.2003,,,,,,3 Kuta Padang,,Semula wil. Kec. Seunagan
11.15.06.2004,,,,,,4 Suak Bilie,,Semula wil. Kec. Seunagan
11.15.06.2005,,,,,,5 Macah,,Semula wil. Kec. Seunagan
11.15.06.2006,,,,,,6 Seumambek,,Semula wil. Kec. Seunagan
11.15.06.2007,,,,,,7 Cot Kuta,,Semula wil. Kec. Seunagan
11.15.06.2008,,,,,,8 Kabu Blang Sapek,,Semula wil. Kec. Seunagan
11.15.06.2009,,,,,,9 Cot Peuradi,,Semula wil. Kec. Seunagan
11.15.06.2010,,,,,,10 Blang Sapek,,Semula wil. Kec. Seunagan
11.15.06.2011,,,,,,11 Lhok Beutong,,Semula wil. Kec. Seunagan
11.15.06.2012,,,,,,12 Gampong Teungoh,,Semula wil. Kec. Seunagan
11.15.06.2013,,,,,,13 Lhok Rameuan,,Semula wil. Kec. Seunagan
11.15.06.2014,,,,,,14 Blang Muling,,Semula wil. Kec. Seunagan
11.15.06.2015,,,,,,15 Krak Tampai,,Semula wil. Kec. Seunagan
11.15.06.2016,,,,,,16 Meureubo,,Semula wil. Kec. Seunagan
11.15.06.2017,,,,,,"17 Kuta Baro Blang
Muling",,Semula wil. Kec. Seunagan
11.15.06.2018,,,,,,18 Alue Peusaja,,Semula wil. Kec. Seunagan
11.15.06.2019,,,,,,19 Alue Gajah,,Semula wil. Kec. Seunagan
11.15.07,,,,7Kuala Pesisir,-,16,,Perda No. 2/2007
11.15.07.2001,,,,,,1 Suak Puntong,,Semula wil. Kec. Kuala
11.15.07.2002,,,,,,2 Gampong Lhok,,Semula wil. Kec. Kuala
11.15.07.2003,,,,,,3 Kuala Baro,,Semula wil. Kec. Kuala
11.15.07.2004,,,,,,4 Padang Rubek,,Semula wil. Kec. Kuala
11.15.07.2005,,,,,,5 Pulo,,Semula wil. Kec. Kuala
11.15.07.2006,,,,,,6 Langkak,,Semula wil. Kec. Kuala
11.15.07.2007,,,,,,7 Kuala Tuha,,Semula wil. Kec. Kuala
11.15.07.2008,,,,,,8 Kubang Gajah,,Semula wil. Kec. Kuala
11.15.07.2009,,,,,,9 Kuala Trang,,Semula wil. Kec. Kuala
11.15.07.2010,,,,,,10 Cot Rambong,,Semula wil. Kec. Kuala
