K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.05.19.2005,,,,,,5 Ensaid Panjang,,
61.05.19.2006,,,,,,6 Bengkuang,,
61.05.19.2007,,,,,,7 Pelimping,,
61.05.19.2008,,,,,,8 Sungai Pukat,,
61.05.19.2009,,,,,,9 Sungai Maram,,
61.05.19.2010,,,,,,10 Sepan Lebang,,
61.05.19.2011,,,,,,11 Gemba Raya,,Perda No. 7/2007
61.05.19.2012,,,,,,12 Karya Jaya Bhakti,,Perda No. 7/2007
61.05.19.2013,,,,,,13 Mandiri Jaya,,Perda No. 7/2007
61.05.19.2014,,,,,,14 Landau Kodam,,Perda No. 7/2007
61.05.19.2015,,,,,,15 Sungai Labi,,Perda No. 7/2007
61.05.19.2016,,,,,,16 Sungai Lais,,Perda No. 7/2007
61.05.19.2017,,,,,,17 Kelam Sejahtera,,"Pemekaran sebagian wil Desa Merpak, Perda 21/2011, Surat Gub No.
140/1673/Pem-B tgl 26 Mei 2015"
61.05.20,,,,13Sungai Tebelian,-,26,,
61.05.20.2001,,,,,,1 Ransi Dakan,,
61.05.20.2002,,,,,,2 Sungai Ukoi,,
61.05.20.2003,,,,,,3 Manter,,
61.05.20.2004,,,,,,4 Merarai Satu,,
61.05.20.2005,,,,,,5 Merarai Dua,,
61.05.20.2006,,,,,,6 Kajang Baru,,
61.05.20.2007,,,,,,7 Gurung Kempadik,,
61.05.20.2008,,,,,,8 Nobal,,
61.05.20.2009,,,,,,9 Baya Betung,,
61.05.20.2010,,,,,,10 Bonet Engkabang,,
61.05.20.2011,,,,,,11 Bonet Lama,,
61.05.20.2012,,,,,,12 Bancoh,,
61.05.20.2013,,,,,,13 Perembang,,
61.05.20.2014,,,,,,14 Solam Raya,,
61.05.20.2015,,,,,,15 Lebak Ubah,,
61.05.20.2016,,,,,,16 Melayang Sari,,
61.05.20.2017,,,,,,17 Sarai,,
61.05.20.2018,,,,,,18 Rarai,,
61.05.20.2019,,,,,,19 Penjernang,,
61.05.20.2020,,,,,,20 Penjernang Hulu,,Perda No. 10/2007
61.05.20.2021,,,,,,21 Riam Kijang,,Perda No. 10/2007
61.05.20.2022,,,,,,22 Baya Mulya,,"Pemekaran sebagian wil Desa Baya Betung, Perda 22/2011, Surat
Gub No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.20.2023,,,,,,23 Laman Raya,,"Pemekaran sebagian wil Desa Bancoh, Perda 22/2011, Surat Gub No.
140/1673/Pem-B tgl 26 Mei 2015"
,,,,,,,,
