K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
93.01.08,,,,8Sota,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.08.2001,,,,,,1 Sota,,
93.01.08.2002,,,,,,2 Yanggandur,,
93.01.08.2003,,,,,,3 Rawa Biru,,
93.01.08.2004,,,,,,4 Toray,,
93.01.08.2005,,,,,,5 Erambu,,
93.01.09,,,,9Ulilin,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.09.2001,,,,,,1 Selil,,
93.01.09.2002,,,,,,2 Kindiki,,
93.01.09.2003,,,,,,3 Kumaaf,,
93.01.09.2004,,,,,,4 Nggayu,,
93.01.09.2005,,,,,,5 Kafyamke,,
93.01.09.2006,,,,,,6 Mandekman,,
93.01.09.2007,,,,,,7 Rawahayu,,"Perbaikan nama desa/kampung semula Rawa Hayu menjadi
Rawahayu, sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.09.2008,,,,,,8 Belbeland,,
93.01.09.2009,,,,,,9 Kir-ely,,"Perbaikan nama desa/kampung semula Kireli menjadi Kir-ely, sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.09.2010,,,,,,10 Kandrakay,,"Perbaikan nama desa/kampung semula Kandrakai menjadi Kandrakay,
sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.09.2011,,,,,,11 Baidub,,
93.01.10,,,,10Elikobal,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.10.2001,,,,,,1 Bupul,,
93.01.10.2002,,,,,,2 Tanas,,
93.01.10.2003,,,,,,3 Kweel,,
93.01.10.2004,,,,,,4 Sipias,,
93.01.10.2005,,,,,,5 Metaat Makmur,,
93.01.10.2006,,,,,,6 Enggal Jaya,,
93.01.10.2007,,,,,,7 Gerisar,,
93.01.10.2008,,,,,,8 Bupul Indah,,
93.01.10.2009,,,,,,9 Tof-Tof,,
93.01.10.2010,,,,,,10 Bunggay,,
93.01.10.2011,,,,,,11 Bouwer,,
93.01.10.2012,,,,,,12 Bumun,,
,,,,,,,,
