K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.04.08.2013,,,,,,10 Legong,,PMD
61.04.08.2014,,,,,,11 Kenanga,,PMD
61.04.08.2015,,,,,,12 Balai Pinang Hulu,,"Perda No. 16/2009, PMD"
61.04.08.2016,,,,,,13 Sekucing Kualan,,"Perda No. 16/2009, PMD"
61.04.08.2017,,,,,,14 Labai Hilir,,"Perda No. 16/2009, PMD"
61.04.08.2018,,,,,,15 Botuh Bosi,,"Pemekaran sebagian wil Desa Balai Pinang, Perda No. 11/2012"
,,,,Pulau Maya Karimata,,,,"Menjadi wil. Kab. Kayong Utara, UU No.6 /2007"
,,,,,,Tanjung Satai,,
,,,,,,Kemboja,,
,,,,,,Dusun Kecil,,
,,,,,,Dusun Besar,,
,,,,,,Padang,,
,,,,Simpang Hilir,,,,"Menjadi wil. Kab. Kayong Utara, UU No.6 /2007"
,,,,,,Teluk Melano,,
,,,,,,Nipah Kuning,,
,,,,,,Pemangkat,,
,,,,,,Padu Banjar,,
,,,,,,Perjalaan Hilir,,
,,,,,,Sungai Mata-mata,,
,,,,,,Batu Barat,,
,,,,,,Pulau Kumbang,,
,,,,,,Rantau Panjang,,
61.04.11,,,,8Nanga Tayap,-,20,,
61.04.11.2001,,,,,,1 Nanga Tayap,,
61.04.11.2002,,,,,,2 Pangkalan Telok,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
61.04.11.2003,,,,,,3 Pangkalan Suka,,
61.04.11.2004,,,,,,4 Betenung,,
61.04.11.2005,,,,,,5 Batu Mas,,
61.04.11.2006,,,,,,6 Sungai Kelik,,
61.04.11.2007,,,,,,7 Lembah Hijau Satu,,
61.04.11.2008,,,,,,8 Lembah Hijau Dua,,
61.04.11.2009,,,,,,9 Siantau Raya,,
61.04.11.2010,,,,,,10 Sebadak Raya,,PMD
61.04.11.2011,,,,,,"11 Simpang Tiga
Sembelangaan",,PMD
61.04.11.2012,,,,,,12 Mensubang,,PMD
61.04.11.2013,,,,,,13 Tajok Kayong,,PMD
61.04.11.2014,,,,,,14 Kayong Utara,,PMD
61.04.11.2015,,,,,,15 Kayong Hulu,,PMD
,,,,,,,,
