K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74.11.07.2009,,,,,,6 Sabi-sabila,,"Pemekaran sebagian wil Desa Watupute Perda Kab. Kolaka No.
7/2012 dan cakupan wil Kec sesuai UU No. 8/2013"
74.11.07.2010,,,,,,7 Lambo Tua,,"Pemekaran sebagian wil Desa Puosu Perda Kab. Kolaka No. 7/2012
dan cakupan wil Kec sesuai UU No. 8/2013"
74.11.08,,,,8Uluiwoi,1,9,,"Semula wil Kab. Kolaka, sesuai UU No. 8/2013"
,,,,,,Alaaha,,Menjadi wil Kec. Ueesi Perda No. 8/2012
,,,,,,Ahilolu,,Menjadi wil Kec. Ueesi Perda No. 8/2012
74.11.08.2003,,,,,,1 Pehanggo,,
74.11.08.2004,,,,,,2 Tondowatu,,
74.11.08.2005,,,,,,3 Tawanga,,
74.11.08.1006,,,,,1Sanggona,,,
74.11.08.2007,,,,,,4 Uete,,
74.11.08.2008,,,,,,5 Undolo,,
,,,,,,Likuwalanapo,,Menjadi wil Kec. Ueesi Perda No. 8/2012
74.11.08.2010,,,,,,6 Lalombai,,"Pemekaran desa Undoolo Perda No. 26/2007, Perbaikan nama sesuai
Surat Pemprov Sultra No. 136/1142 tgl 8 Maret 2016"
,,,,,,Wesinggote,,Menjadi wil Kec. Ueesi Perda No. 8/2012
,,,,,,Ueesi,,Menjadi wil Kec. Ueesi Perda No. 8/2012
,,,,,,Porabua,,Menjadi wil Kec. Ueesi Perda No. 8/2012
74.11.08.2014,,,,,,7 Amokuni,,"Pemekaran sebagian wil Desa Pehanggo Perda Kab. Kolaka No.
7/2012 dan cakupan wil Kec sesuai UU No. 8/2013"
,,,,,,Puurau,,Menjadi wil Kec. Ueesi Perda No. 8/2012
,,,,,,Tongauna,,Menjadi wil Kec. Ueesi Perda No. 8/2012
,,,,,,Watumendonga,,Menjadi wil Kec. Ueesi Perda No. 8/2012
74.11.08.2018,,,,,,8 Amololu,,"Pemekaran sebagian wil Desa Tawanga Perda Kab. Kolaka No.
7/2012 dan cakupan wil Kec sesuai UU No. 8/2013"
74.11.08.2019,,,,,,9 Aukora,,"Pemekaran sebagian wil Desa Uete Perda Kab. Kolaka No. 7/2012 dan
cakupan wil Kec sesuai UU No. 8/2013"
,,,,,,Silui,,Menjadi wil Kec. Ueesi Perda No. 8/2012
,,,,,,Konawendepiha,,Menjadi wil Kec. Ueesi Perda No. 8/2012
74.11.09,,,,9Tinondo,1,11,,"Semula wil Kab. Kolaka, sesuai UU No. 8/2013"
74.11.09.1001,,,,,1Tinengi,,,"Semula wil. Kec. Mowewe, Perubahan status menjadi Kel dan
perubahan nama dari Desa Tinondo Perda No. 7/2012"
74.11.09.2002,,,,,,1 Solewatu,,Semula wil. Kec. Mowewe
74.11.09.2003,,,,,,2 Ambapa,,Semula wil. Kec. Mowewe
74.11.09.2004,,,,,,3 Ameroro,,Semula wil. Kec. Mowewe
74.11.09.2005,,,,,,4 Lamunde,,Semula wil. Kec. Mowewe
74.11.09.2006,,,,,,5 Tawarombadaka,,Semula wil. Kec. Mowewe
74.11.09.2007,,,,,,6 Talata,,Pemekaran desa Tinondo Perda No. 26/2007
74.11.09.2008,,,,,,7 Weamo,,Pemekaran desa Solewatu Perda No. 26/2007
74.11.09.2009,,,,,,8 Tawa-tawaro,,"Pemekaran sebagian wil Desa Solewatu Perda Kab. Kolaka No.
7/2012 dan cakupan wil Kec sesuai UU No. 8/2013"
,,,,,,,,
