K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.03.06.2024,,,,,,24 Pulau Nyiur,,
63.03.06.2025,,,,,,25 Mandikapau Barat,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.06.2026,,,,,,26 Balau,,
63.03.07,,,,7Astambul,-,22,,
63.03.07.2001,,,,,,1 Pingaran Ilir,,"Perbaikan nama desa sesuai Srt Bup Banjar No. 100/983/PEM Bln
September 2018 dan Srt Gub No. 126/01615/PEM tgl 4 Okt 2018"
63.03.07.2002,,,,,,2 Jati Baru,,
63.03.07.2003,,,,,,3 Pasar Jati,,
63.03.07.2004,,,,,,4 Danau Salak,,
63.03.07.2005,,,,,,5 Tambak Danau,,
63.03.07.2006,,,,,,6 Kaliukan,,
63.03.07.2007,,,,,,7 Sungai Alat,,
63.03.07.2008,,,,,,8 Pingaran Ulu,,
63.03.07.2009,,,,,,9 Astambul Kota,,
63.03.07.2010,,,,,,10 Astambul Seberang,,
63.03.07.2011,,,,,,11 Sungai Tuan Ulu,,
63.03.07.2012,,,,,,"12 Banua Anyar Sungai
Tuan",,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.07.2013,,,,,,13 Kelampaian Ilir,,
63.03.07.2014,,,,,,14 Kelampaian Ulu,,
63.03.07.2015,,,,,,15 Limamar,,
63.03.07.2016,,,,,,16 Lok Gabang,,
63.03.07.2017,,,,,,"17 Pematang
Hambawang",,
63.03.07.2018,,,,,,18 Kelampaian Tengah,,"Perbaikan nama desa sesuai Srt Bup Banjar No.100/983/PEM Bln
September 2018 dan Srt Gub No. 126/01615/PEM tgl 4 Okt 2018.
Kep. Gub. Kepala Daerah Tingkat I Kalsel No. 0121 Tahun 1983."
63.03.07.2019,,,,,,19 Tambangan,,
63.03.07.2020,,,,,,"20 Banua Anyar Danau
Salak",,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.07.2021,,,,,,21 Sungai Tuan Ilir,,
63.03.07.2022,,,,,,22 Munggu Raya,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.08,,,,8Simpang Empat,-,15,,
,,,,,,Makmur Karya,,"Menjadi wil Kec. Cintapuri Darussalam, Perda No. 12/2016"
,,,,,,Alalak Padang,,"Menjadi wil Kec. Cintapuri Darussalam, Perda No. 12/2016"
,,,,,,Benua Anyar,,"Menjadi wil Kec. Cintapuri Darussalam, Perda No. 12/2016"
,,,,,,Cintapuri,,"Menjadi wil Kec. Cintapuri Darussalam, Perda No. 12/2016"
63.03.08.2005,,,,,,1 Paku,,
63.03.08.2006,,,,,,2 Simpang Empat,,
63.03.08.2007,,,,,,3 Lok Cantung,,
63.03.08.2008,,,,,,4 Tanah Intan,,
