K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Kalibu,,
,,,,,,Jampaka,,
,,,,,,Loji,,
,,,,,Bangkudu,,,
,,,,,Lipu,,,
,,,,,Lakonsa,,,
,,,,,,Linsoliwu,,
,,,,,Lemo,,,
,,,,,,Rombo,,
,,,,,Bonelipu,,,
,,,,Bonegunu,,,,"Menjadi wil Kab. Buton Utara, UU No. 14/2007"
,,,,,,Gunung Sari,,
,,,,,,Ronta,,
,,,,,,Waode Angkalo,,
,,,,,,Langgere,,
,,,,,,Koefisino,,
,,,,,,Burangga,,
,,,,,,Waode Kalowo,,
,,,,,,Laano Ipi,,
,,,,,,Soloi Agung,,
,,,,,Bonegunu,,,
74.03.13,,,,3Wakorumba Selatan,1,4,,
74.03.13.2001,,,,,,1 Wambona,,
,,,,,,Baluara,,"Menjadi wil. Kec. Batukara, Perda No. 5/2008"
74.03.13.1003,,,,,1Labunia,,,
74.03.13.2004,,,,,,2 Bakealu,,"Perbaikan nama sesuai Surat Pemprov Sultra No. 136/1142 tgl 8 Maret
2016"
74.03.13.2005,,,,,,3 Pure,,
74.03.13.2006,,,,,,4 Wakorumba,,
74.03.14,,,,4Lasalepa,-,7,,
74.03.14.2001,,,,,,1 Bangun Sari,,
74.03.14.2002,,,,,,2 Labone,,
74.03.14.2003,,,,,,3 Bonea,,
74.03.14.2004,,,,,,4 Kombungo,,
74.03.14.2005,,,,,,5 Labunti,,
74.03.14.2006,,,,,,6 Parida,,
74.03.14.2007,,,,,,7 Lasalepa,,
74.03.15,,,,5Batalaiworu,2,2,,"Perbaikan nama kec. semula Batalaiwaru menjadi Batalaiworu,
sesuai:
Perda No. 27 Tahun 2002; dan
Surat Bup. Muna No. 138/906 tgl 25 April 2022."
,,,,,,,,
