K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
72,SULAWESI TENGAH,,,,,,,
72.05,KAB. BUOL,,,11,7,108,"3.723,578","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
72.05.01,,,,1Momunu,-,16,,
72.05.01.2001,,,,,,1 Momunu,,
72.05.01.2002,,,,,,2 Pinamula,,
72.05.01.2003,,,,,,3 Pujimulyo,,
72.05.01.2004,,,,,,4 Taluan,,
72.05.01.2005,,,,,,5 Potugu,,
72.05.01.2006,,,,,,6 Panimbul,,
72.05.01.2007,,,,,,7 Tongon,,
72.05.01.2008,,,,,,8 Lamadong II,,
72.05.01.2009,,,,,,9 Pomayagon,,
72.05.01.2010,,,,,,10 Guamonial,,
72.05.01.2011,,,,,,11 Lamadong I,,
72.05.01.2012,,,,,,12 Pajeko,,
,,,,,,Kulango,,"Menjadi wil. Kec. Lipunoto, Perda No.25/2003"
,,,,,,Bugis,,"Menjadi wil. Kec. Lipunoto, Perda No.25/2003"
,,,,,,Boilan,,"Menjadi wil. Kec. Tiloan, Perda No.25/2003"
,,,,,,Kokobuka,,"Menjadi wil. Kec. Tiloan, Perda No.25/2003"
,,,,,,Air Terang,,"Menjadi wil. Kec. Tiloan, Perda No.25/2003"
,,,,,,Panilan Jaya,,"Menjadi wil. Kec. Tiloan, Perda No.25/2003"
,,,,,,Jatimulya,,"Menjadi wil. Kec. Tiloan, Perda No.25/2003"
72.05.01.2020,,,,,,13 Wakat,,Perda No. 9/2004
72.05.01.2021,,,,,,14 Soraya,,Perda No. 9/2004
72.05.01.2022,,,,,,15 Pinamula Baru,,"Perda No. 9/2004, Perubahan nama desa Permata Putih Perda No.
9/2004"
72.05.01.2023,,,,,,16 Mangubi,,Perda No. 20/2007
72.05.02,,,,2Lakea,-,7,,Perubahan nama Biau menjadi Lakea Perda No. 10/2008
,,,,,Buol,,,"Menjadi wil. Kec. Lipunoto, Perda No.25/2003"
,,,,,Kali,,,"Menjadi wil. Kec. Lipunoto, Perda No.25/2003"
,,,,,Leok II,,,"Menjadi wil. Kec. Lipunoto, Perda No.25/2003"
,,,,,Leok I,,,"Menjadi wil. Kec. Lipunoto, Perda No.25/2003"
,,,,,,Kumaligon,,"Menjadi wil. Kec. Lipunoto, Perda No.25/2003"
,,,,,,Mokupo,,"Menjadi wil. Kec. Keramat, Perda No. 21/2007"
,,,,,,Busak I,,"Menjadi wil. Kec. Keramat, Perda No. 21/2007"
,,,,,,Busak II,,"Menjadi wil. Kec. Keramat, Perda No. 21/2007"
72.05.02.2009,,,,,,1 Tuinan,,
,,,,,,,,
