Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
73.01.40115,Pulau Tinabo Bakka',,"06°34'12.00"" S 121°05'57.05"" T",TBP
73.01.40116,Pulau Tinabo Ki'Di',,"06°34'02.99"" S 121°04'45.05"" T",TBP
73.01.40117,Pulau Tinanja,,"06°33'16.70"" S 121°10'16.28"" T",TBP
73.01.40118,Pulau Tokong Bakka,,"06°14'12.31"" S 120°26'42.64"" T",TBP
73.01.40119,Pulau Tokong Ki'Di',,"06°14'46.83"" S 120°26'47.66"" T",TBP
73.01.40120,Pulau Tonua,,"07°22'26.49"" S 121°03'23.88"" T",TBP
73.01.40121,Pulau Toropou,,"06°19'16.34"" S 120°26'48.84"" T",TBP
73.01.40122,Pulau Ujungsalama',,"07°03'48.96"" S 120°33'55.71"" T",TBP
73.01.40123,Pulau Kakabia,,"06°54'07.00"" S 122°13'11.00"" T",Permendagri No 45 Tahun 2011
73.02,KAB. BULUKUMBA,8,,
73.02.40001,Pulau Asmara/Palatae Dua,,"05°33'49.58"" S 120°11'11.50"" T",
73.02.40002,Pulau Batukasuso,,"05°33'39.46"" S 120°26'47.35"" T",TBP
73.02.40003,Pulau Batutaha,,"05°33'56.37"" S 120°26'50.81"" T",TBP
73.02.40004,Pulau Bili,,"05°27'50.02"" S 120°25'32.34"" T",TBP
73.02.40005,Pulau Liukangloe,,"05°39'01.06"" S 120°25'54.42"" T",BP
73.02.40006,Pulau Meong/Palatae Satu,,"05°33'47.74"" S 120°11'08.83"" T",
73.02.40007,Pulau Pararang/Palatae Tiga,,"05°33'50.77"" S 120°11'13.79"" T",
73.02.40008,Pulau Samboang,,"05°28'36.04"" S 120°27'05.25"" T",TBP
73.04,KAB. JENEPONTO,1,,
73.04.40001,Pulau Harapan,,"05°38'55.59"" S 119°35'58.44"" T",BP
73.05,KAB. TAKALAR,13,,
73.05.40001,Pulau Bauluang,,"05°27'19.23"" S 119°13'51.64"" T",BP
73.05.40002,Pulau Dayangdayangan,,"05°23'47.00"" S 119°11'38.00"" T",BP
73.05.40003,Pulau Labbotallua,,"05°27'34.44"" S 119°16'50.98"" T",BP
73.05.40004,Pulau Lakatong,,"05°31'25.23"" S 119°26'48.99"" T",
73.05.40005,Pulau Lantangpeo,,"05°28'23.92"" S 119°18'24.05"" T",BP
73.05.40006,Pulau Masaleng,,"05°30'56.09"" S 119°26'50.54"" T",
73.05.40007,Pulau Nane Nane,,"05°30'33.80"" S 119°26'53.83"" T",
73.05.40008,Pulau Pokko,,"05°25'09.03"" S 119°21'54.22"" T",TBP
73.05.40009,Pulau Rewataya,,"05°29'25.74"" S 119°15'29.97"" T",BP
73.05.40010,Pulau Sanrobengi,,"05°19'29.19"" S 119°20'33.28"" T",BP
73.05.40011,Pulau Satangnga,,"05°26'15.16"" S 119°13'26.03"" T",BP
73.05.40012,Pulau Tanakeke,,"05°30'25.20"" S 119°17'04.47"" T",BP
73.05.40013,Pulau Ulau Gusung Lompoa,,"05°28'54.71"" S 119°24'17.02"" T",
73.06,KAB. GOWA,4,,
73.06.40001,Pulau Gusung Tangaya Ca'Di,,"05°11'47.69"" S 119°24'52.07"" T",
73.06.40002,Pulau Gusung Tangaya Lompo,,"05°11'47.99"" S 119°25'02.27"" T",
73.06.40003,Pulau Ulau Boro Angin,,"05°15'27.08"" S 119°35'26.72"" T",
73.06.40004,Pulau Ulau Seribu Pisang,,"05°13'32.46"" S 119°28'27.46"" T",
