K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
19.03.02.2002,,,,,,2 Tanjung Sangkar,,"Perbaikan nama desa semula Tanjungsangkar menjadi Tanjung
Sangkar, sesuai:
Perda No. 26 Tahun 2007;
Surat Sekda Prov. Kep. Babel No. 120/03/03.a/1 tgl 31 Agustus 2022;
dan
Surat Sekda Kab. Bangka Selatan No. 100/1596/I/2022 tgl 29 Agustus
2022."
,,,,,,Pongok,,"Menjadi wil Kec. Kepulauan Pongok, Perda No. 2/2012"
19.03.02.2004,,,,,,3 Kumbung,,
19.03.02.2005,,,,,,4 Penutuk,,
,,,,,,Celagen,,"Menjadi wil Kec. Kepulauan Pongok, Perda No. 2/2012"
19.03.03,,,,3Airgegas,-,10,,"Perbaikan nama kec. semula Air Gegas menjadi Airgegas, sesuai:
Perda No. 26 Tahun 2007;
Surat Sekda Prov. Kep. Babel No. 120/03/03.a/1 tgl 31 Agustus 2022;
dan
Surat Sekda Kab. Bangka Selatan No. 100/1596/I/2022 tgl 29 Agustus
2022."
19.03.03.2001,,,,,,1 Airgegas,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.03.03.2002,,,,,,2 Delas,,
19.03.03.2003,,,,,,3 Pergam,,
19.03.03.2004,,,,,,4 Bencah,,
19.03.03.2005,,,,,,5 Nyelanding,,
19.03.03.2006,,,,,,6 Nangka,,
19.03.03.2007,,,,,,7 Ranggas,,
19.03.03.2008,,,,,,8 Airbara,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.03.03.2009,,,,,,9 Sidoharjo,,
19.03.03.2010,,,,,,10 Tepus,,
19.03.04,,,,4Simpang Rimba,-,7,,
19.03.04.2001,,,,,,1 Jelutung II,,
19.03.04.2002,,,,,,2 Gudang,,
19.03.04.2003,,,,,,3 Bangka Kota,,
19.03.04.2004,,,,,,4 Rajik,,
19.03.04.2005,,,,,,5 Sebagin,,
19.03.04.2006,,,,,,6 Simpang Rimba,,
19.03.04.2007,,,,,,7 Permis,,Perda No. 21/2007
19.03.05,,,,5Payung,-,9,,
19.03.05.2001,,,,,,1 Payung,,
19.03.05.2002,,,,,,2 Malik,,
19.03.05.2003,,,,,,3 Sengir,,
19.03.05.2004,,,,,,4 Pangkal Buluh,,
19.03.05.2005,,,,,,5 Irat,,
,,,,,,,,
