K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
81.71.03.2001,,,,,,1 Passo,,
81.71.03.2002,,,,,,2 Halong,,
81.71.03.2003,,,,,,3 Latta,,
81.71.03.2004,,,,,,4 Negeri Lama,,
81.71.03.2005,,,,,,5 Nania,,
81.71.03.2006,,,,,,6 Waiheru,,
,,,,,,Hunut,,"Menjadi wil. Kec. Teluk Ambon, Perda No. 2/2006"
,,,,,,Poka,,"Menjadi wil. Kec. Teluk Ambon, Perda No. 2/2006"
,,,,,,Rumah Tiga,,"Menjadi wil. Kec. Teluk Ambon, Perda No. 2/2006"
,,,,,,Wayame,,"Menjadi wil. Kec. Teluk Ambon, Perda No. 2/2006"
,,,,,,Hatiwe Besar,,"Menjadi wil. Kec. Teluk Ambon, Perda No. 2/2006"
,,,,,,Tawiri,,"Menjadi wil. Kec. Teluk Ambon, Perda No. 2/2006"
,,,,,,Laha,,"Menjadi wil. Kec. Teluk Ambon, Perda No. 2/2006"
,,,,,,Hutumuri,,"Menjadi wil. Kec. Leitimur Selatan, Perda No. 2/2006"
,,,,,,Rutong,,"Menjadi wil. Kec. Leitimur Selatan, Perda No. 2/2006"
,,,,,,Leahari,,"Menjadi wil. Kec. Leitimur Selatan, Perda No. 2/2006"
,,,,,Tihu,,,"Menjadi wil. Kec. Teluk Ambon, Perda No. 2/2006"
81.71.03.1018,,,,,1Lateri,,,
81.71.04,,,,4Teluk Ambon,1,7,,Perda No. 2/2006
81.71.04.2001,,,,,,1 Hunuth/Durian Patah,,Semula wil. Kec. Baguala
81.71.04.2002,,,,,,2 Poka,,Semula wil. Kec. Baguala
81.71.04.2003,,,,,,3 Rumah Tiga,,Semula wil. Kec. Baguala
81.71.04.2004,,,,,,4 Wayame,,Semula wil. Kec. Baguala
81.71.04.2005,,,,,,5 Tawiri,,Semula wil. Kec. Baguala
81.71.04.2006,,,,,,6 Hative Besar,,Semula wil. Kec. Baguala
81.71.04.2007,,,,,,7 Laha,,Semula wil. Kec. Baguala
81.71.04.1008,,,,,1Tihu,,,Semula wil. Kec. Baguala
81.71.05,,,,5Leitimur Selatan,-,8,,Perda No. 2/2006
81.71.05.2001,,,,,,1 Hukurila,,Semula wil. Kec. Sirimau
81.71.05.2002,,,,,,2 Ema,,Semula wil. Kec. Sirimau
81.71.05.2003,,,,,,3 Kilang,,Semula wil. Kec. Sirimau
81.71.05.2004,,,,,,4 Naku,,Semula wil. Kec. Sirimau
81.71.05.2005,,,,,,5 Hatalai,,Semula wil. Kec. Sirimau
81.71.05.2006,,,,,,6 Hutumury,,Semula wil. Kec. Baguala
81.71.05.2007,,,,,,7 Rutong,,Semula wil. Kec. Baguala
81.71.05.2008,,,,,,8 Leahari,,Semula wil. Kec. Baguala
