K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.14.05.2023,,,,,,13 Jambo Masi,,
11.14.05.2024,,,,,,14 Lamtui,,"Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.14.05.2025,,,,,,15 Pasar Lamno,,
11.14.05.2026,,,,,,16 Meunasah Weh,,
11.14.05.2027,,,,,,17 Bak Paoh,,
11.14.05.2028,,,,,,18 Babah Krueng,,
11.14.05.2029,,,,,,19 Cot Dulang,,
11.14.05.2030,,,,,,20 Lamdurian,,"Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.14.05.2031,,,,,,21 Putue,,
11.14.05.2032,,,,,,22 Gle Putoh,,
11.14.05.2033,,,,,,23 Pante Keutapang,,
11.14.05.2034,,,,,,24 Lamme,,"Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.14.05.2035,,,,,,25 Meunasah Serba,,
11.14.05.2036,,,,,,26 Leupe,,
11.14.05.2037,,,,,,27 Meutara,,
11.14.05.2038,,,,,,28 Lhuet,,
11.14.05.2039,,,,,,29 Gle Jong,,
11.14.05.2040,,,,,,30 Darat,,
11.14.05.2041,,,,,,31 Gampong Baro,,
11.14.05.2042,,,,,,32 Panton Makmur,,
11.14.05.2043,,,,,,33 Rumpet,,
11.14.05.2044,,,,,,34 Nusa,,
,,,,,,Keude Unga,,Menjadi wil Kec. Indra Jaya Perda No. 3/2011
,,,,,,Kareung Ateuh,,Menjadi wil Kec. Indra Jaya Perda No. 3/2011
,,,,,,Meudhang Ghon,,Menjadi wil Kec. Indra Jaya Perda No. 3/2011
,,,,,,Ceunamprong,,Menjadi wil Kec. Indra Jaya Perda No. 3/2011
11.14.06,,,,6Panga,-,20,,
11.14.06.2001,,,,,,1 Keude Panga,,
11.14.06.2002,,,,,,2 Kuta Tuha,,
11.14.06.2003,,,,,,3 Tuwi Kareung,,
11.14.06.2004,,,,,,4 Ladang Baro,,
11.14.06.2005,,,,,,5 Panton Krueng,,
11.14.06.2006,,,,,,6 Gle Putoh,,
11.14.06.2007,,,,,,7 Alue Pande,,
11.14.06.2008,,,,,,8 Batee Meutudong,,
11.14.06.2009,,,,,,9 Gampong Harapan,,
11.14.06.2010,,,,,,10 Gunong Buloh,,
11.14.06.2011,,,,,,11 Gunong Meulinteung,,
,,,,,,,,
