K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.01.07.2015,,,,,,15 Sawang Ba'u,,
11.01.08,,,,8Tapaktuan,-,16,,
11.01.08.2001,,,,,,1 Lhok Keutapang,,
11.01.08.2002,,,,,,2 Hilir,,
11.01.08.2003,,,,,,3 Padang,,
11.01.08.2004,,,,,,4 Hulu,,
11.01.08.2005,,,,,,5 Jambo Apha,,
11.01.08.2006,,,,,,6 Tepi Air,,
11.01.08.2007,,,,,,7 Pasar,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.08.2008,,,,,,8 Lhok Bengkuang,,
11.01.08.2009,,,,,,9 Panton Luas,,
11.01.08.2010,,,,,,10 Gunung Kerambil,,
11.01.08.2011,,,,,,11 Air Berudang,,"Koreksi nama 'Air Berundang' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
11.01.08.2012,,,,,,12 Batu Itam,,
11.01.08.2013,,,,,,13 Panjupian,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.08.2014,,,,,,14 Lhok Rukam,,
11.01.08.2015,,,,,,15 Air Pinang,,
11.01.08.2016,,,,,,"16 Lhok Bengkuang
Timur",,"Pemekaran Desa, Qonun No. 6/2010"
11.01.09,,,,9Trumon,-,12,,
11.01.09.2001,,,,,,1 Keude Trumon,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.09.2002,,,,,,2 Ujong Tanoh,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.09.2003,,,,,,3 Sigleng,,
11.01.09.2004,,,,,,4 Ie Meudama,,
11.01.09.2005,,,,,,5 Teupin Tinggi,,"Perbaikan nama sesuai Srt Pemkab Aceh Selatan No.140/819/2016 tgl
14 okt 2016, Rekomedasi Ditjen BPD No. 146/3672/BPD tgl 21 Juni
2017, Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
11.01.09.2006,,,,,,6 Kuta Baro,,
11.01.09.2007,,,,,,7 Panton Bilie,,
,,,,,,Krueng Batee,,Menjadi wil Kec. Trumon Tengah Perda No. 4/2010
,,,,,,Kampong Teungoh,,Menjadi wil Kec. Trumon Tengah Perda No. 4/2010
,,,,,,Gunong Kapo,,Menjadi wil Kec. Trumon Tengah Perda No. 4/2010
,,,,,,Pulo Paya,,Menjadi wil Kec. Trumon Tengah Perda No. 4/2010
11.01.09.2012,,,,,,8 Kuta Padang,,
