K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.02.04.2051,,,,,,15 Sido Basuki,,"Pemekaran sebagian wil Desa Pematang Panggang, Perda No.
13/2011"
16.02.04.2052,,,,,,16 Pematang Kasih,,"Pemekaran sebagian wil Desa Pematang Panggang, Perda No.
13/2011"
16.02.04.2053,,,,,,17 Labuhan Jaya,,"Semula wil. Kec. Mesuji, Perda 5/2005, Semula wil Kec. Mesuji
Makmur, Perda No. 11/2015"
16.02.05,,,,4Kayu Agung,11,14,,
16.02.05.1001,,,,,1Jua-jua,,,
16.02.05.1002,,,,,2Kayuagung,,,
16.02.05.1003,,,,,3Sidakersa,,,
16.02.05.1004,,,,,4Cintaraja,,,
16.02.05.1005,,,,,5Mangun Jaya,,,
16.02.05.1006,,,,,6Paku,,,
16.02.05.1007,,,,,7Kedaton,,,
16.02.05.1008,,,,,8Sukadana,,,
16.02.05.1009,,,,,9Perigi,,,
16.02.05.1010,,,,,10Kutaraja,,,
16.02.05.2011,,,,,,1 Kijang Ulu,,
16.02.05.2012,,,,,,2 Muarabaru,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 22 April 2016"
16.02.05.2013,,,,,,3 Tanjung Lubuk,,
16.02.05.2014,,,,,,4 Arisan Buntal,,
16.02.05.2015,,,,,,5 Celikah,,
16.02.05.2016,,,,,,6 Banding Anyar,,
16.02.05.2017,,,,,,7 Buluh Cawang,,
16.02.05.2018,,,,,,8 Lubuk Dalam,,
16.02.05.2019,,,,,,9 Anyar,,
16.02.05.2020,,,,,,10 Tanjung Menang,,
16.02.05.2021,,,,,,11 Teloko,,
16.02.05.2022,,,,,,12 Tanjung Serang,,
16.02.05.2023,,,,,,13 Serigeni Baru,,
16.02.05.2024,,,,,,14 Serigeni,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 22 April 2016"
16.02.05.1025,,,,,11Tanjung Rancing,,,
,,,,Tanjung Batu,,,,"Menjadi wil. Kab. Ogan Ilir, UU No. 37/2003"
,,,,,,,,
,,,,Tanjung Raja,,,,"Menjadi wil. Kab. Ogan Ilir, UU No. 37/2003"
,,,,,,,,
16.02.08,,,,5Sirah Pulau Padang,-,20,,
16.02.08.2001,,,,,,1 Tanjung Alai,,
16.02.08.2002,,,,,,2 Batu Ampar,,
16.02.08.2003,,,,,,3 Awal Terusan,,
