K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.75,KOTA BINJAI,,,5,37,0,"93,770","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.75.01,,,,1Binjai Utara,9,-,,
12.75.01.1001,,,,,1Pahlawan,,,
12.75.01.1002,,,,,2Jati Negara,,,"Perbaikan nama sesuai Perda No. 4/2016 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.75.01.1003,,,,,3Nangka,,,
12.75.01.1004,,,,,4Damai,,,
12.75.01.1005,,,,,5Kebun Lada,,,
12.75.01.1006,,,,,6Cengkeh Turi,,,
12.75.01.1007,,,,,7Jati Utomo,,,
12.75.01.1008,,,,,8Jati Makmur,,,
12.75.01.1009,,,,,9Jati Karya,,,
12.75.02,,,,2Binjai Kota,7,-,,
12.75.02.1001,,,,,1Berngam,,,
12.75.02.1002,,,,,2Satria,,,
12.75.02.1003,,,,,3Setia,,,
12.75.02.1004,,,,,4Kartini,,,
12.75.02.1005,,,,,5Tangsi,,,
12.75.02.1006,,,,,6Binjai,,,
12.75.02.1007,,,,,7Pekan Binjai,,,
12.75.03,,,,3Binjai Barat,6,-,,
12.75.03.1001,,,,,1Bandar Senembah,,,
12.75.03.1002,,,,,2Limau Mungkur,,,
12.75.03.1003,,,,,3Limau Sundai,,,
12.75.03.1004,,,,,4Paya Roba,,,
12.75.03.1005,,,,,5Suka Maju,,,
12.75.03.1006,,,,,6Sukaramai,,,"Perbaikan nama sesuai Perda No. 4/2016 dan BA No. 2826.a/BP/2017
Rapat Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov
2017"
12.75.04,,,,4Binjai Timur,7,-,,
12.75.04.1001,,,,,1Tanah Tinggi,,,
12.75.04.1002,,,,,2Dataran Tinggi,,,
12.75.04.1003,,,,,3Timbang Langkat,,,
12.75.04.1004,,,,,4Mencirim,,,
12.75.04.1005,,,,,5Tunggurono,,,
12.75.04.1006,,,,,6Sumber Mulyorejo,,,
,,,,,,,,
