Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
52,NUSA TENGGARA BARAT,2,,
52.00.40002,Pulau Lombok,,"08°37'52.39"" S 116°19'03.20"" T",BP
52.00.40003,Pulau Sumbawa,,"08°49'00.58"" S 117°57'05.32"" T",BP
52.01,KAB. LOMBOK BARAT,126,,
52.01.40001,Gili Amben,,"08°44'27.27"" S 116°01'21.25"" T",BP
52.01.40002,Gili Anakewok,,"08°52'48.84"" S 116°05'49.14"" T",TBP
52.01.40003,Gili Asahan,,"08°44'18.01"" S 115°53'12.04"" T",BP
52.01.40004,Gili Batubata,,"08°52'06.08"" S 115°57'37.31"" T",TBP
52.01.40005,Gili Batudaeng,,"08°50'42.30"" S 115°56'24.23"" T",TBP
52.01.40006,Gili Batumeneh,,"08°54'22.89"" S 116°00'22.46"" T",TBP
52.01.40007,Gili Batungebor,,"08°53'58.97"" S 116°04'23.14"" T",TBP
52.01.40008,Gili Batunyangkung,,"08°54'15.39"" S 116°00'21.39"" T",TBP
52.01.40009,Gili Gede,,"08°44'43.00"" S 115°55'26.00"" T",BP
52.01.40010,Gili Genenggeneng,,"08°53'57.00"" S 115°59'37.00"" T",TBP
52.01.40011,Gili Genting,,"08°43'38.06"" S 115°57'58.76"" T",TBP
52.01.40012,Gili Goleng,,"08°44'57.30"" S 115°53'31.30"" T",TBP
52.01.40013,Gili Gringsingan,,"08°44'12.00"" S 115°57'52.99"" T",TBP
52.01.40014,Gili Gundi,,"08°49'47.27"" S 115°52'41.80"" T",TBP
52.01.40015,Gili Kawu,,"08°53'19.04"" S 116°05'00.08"" T",TBP
52.01.40016,Gili Kedis,,"08°43'50.00"" S 116°01'32.00"" T",BP
52.01.40017,Gili Kere,,"08°53'47.01"" S 116°04'38.97"" T",TBP
52.01.40018,Gili Kuk,,"08°43'17.00"" S 116°01'34.00"" T",TBP
52.01.40019,Gili Layar,,"08°43'36.00"" S 115°54'20.00"" T",BP
52.01.40020,Gili Lontar,,"08°43'23.00"" S 115°57'38.99"" T",TBP
52.01.40021,Gili Malang,,"08°54'06.00"" S 116°00'11.00"" T",TBP
52.01.40022,Gili Malang Kodeq,,"08°54'07.21"" S 116°00'11.45"" T",
52.01.40023,Gili Mas,,"08°44'31.54"" S 116°03'51.86"" T",TBP
52.01.40024,Gili Nanggu,,"08°43'05.00"" S 116°00'31.00"" T",BP
52.01.40025,Gili Nyiurgading,,"08°50'48.99"" S 115°55'14.99"" T",TBP
52.01.40026,Gili Pakis,,"08°52'51.18"" S 115°59'03.95"" T",
52.01.40027,Gili Poh,,"08°42'29.41"" S 115°58'31.86"" T",TBP
52.01.40028,Gili Pulautiga,,"08°53'24.88"" S 115°59'13.91"" T",TBP
52.01.40029,Gili Rengit,,"08°43'05.75"" S 115°54'56.07"" T",BP
52.01.40030,Gili Salat,,"08°51'07.80"" S 115°56'45.75"" T",
