K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.02,KAB. BANYUMAS,,,27,30,301,"1.391,153","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.02.01,,,,1Lumbir,-,10,,
33.02.01.2001,,,,,,1 Cirahab,,
33.02.01.2002,,,,,,2 Canduk,,
33.02.01.2003,,,,,,3 Parungkamal,,
33.02.01.2004,,,,,,4 Besuki,,
33.02.01.2005,,,,,,5 Karanggayam,,
33.02.01.2006,,,,,,6 Cidora,,
33.02.01.2007,,,,,,7 Lumbir,,
33.02.01.2008,,,,,,8 Dermaji,,
33.02.01.2009,,,,,,9 Kedunggede,,
33.02.01.2010,,,,,,10 Cingebul,,
33.02.02,,,,2Wangon,-,12,,
33.02.02.2001,,,,,,1 Randegan,,
33.02.02.2002,,,,,,2 Rawaheng,,
33.02.02.2003,,,,,,3 Pengadegan,,
33.02.02.2004,,,,,,4 Klapagading,,
33.02.02.2005,,,,,,5 Wangon,,
33.02.02.2006,,,,,,6 Banteran,,
33.02.02.2007,,,,,,7 Jambu,,
33.02.02.2008,,,,,,8 Jurangbahas,,
33.02.02.2009,,,,,,9 Cikakak,,
33.02.02.2010,,,,,,10 Wlahar,,
33.02.02.2011,,,,,,11 Windunegara,,
33.02.02.2012,,,,,,12 Klapagading Kulon,,
33.02.03,,,,3Jatilawang,-,11,,
33.02.03.2001,,,,,,1 Gunung Wetan,,
33.02.03.2002,,,,,,2 Pekuncen,,
33.02.03.2003,,,,,,3 Karanglewas,,
33.02.03.2004,,,,,,4 Karanganyar,,
33.02.03.2005,,,,,,5 Margasana,,
33.02.03.2006,,,,,,6 Adisara,,
33.02.03.2007,,,,,,7 Kedungwringin,,
33.02.03.2008,,,,,,8 Bantar,,
33.02.03.2009,,,,,,9 Tinggarjaya,,
33.02.03.2010,,,,,,10 Tunjung,,
,,,,,,,,
