Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.04.40296,Pulau Lintang,,"00°04'40.08"" U 104°37'01.99"" T",TBP
21.04.40297,Pulau Lintang,,"00°15'51.99"" U 104°21'50.00"" T",
21.04.40298,Pulau Lipan,,"00°19'29.38"" S 104°27'58.71"" T",BP
21.04.40299,Pulau Lipan,,"00°04'21.86"" U 104°29'55.94"" T",
21.04.40300,Pulau Logoh,,"00°00'16.02"" U 104°32'39.22"" T",TBP
21.04.40301,Pulau Lukos,,"00°16'52.89"" S 104°24'59.25"" T",TBP
21.04.40302,Pulau Lukut,,"00°10'19.84"" U 104°22'53.54"" T",
21.04.40303,Pulau Lutung,,"00°02'18.63"" S 104°40'58.62"" T",TBP
21.04.40304,Pulau Mabung,,"00°09'15.43"" U 104°22'17.48"" T",BP
21.04.40305,Pulau Macang,,"00°23'43.54"" S 104°10'51.06"" T",TBP
21.04.40306,Pulau Mak Kiok,,"00°10'50.04"" U 104°23'02.11"" T",
21.04.40307,Pulau Makam,,"00°04'46.44"" U 104°37'23.00"" T",TBP
21.04.40308,Pulau Makau,,"00°04'51.06"" U 104°44'36.52"" T",TBP
21.04.40309,Pulau Malang Cina,,"00°10'58.56"" U 104°23'55.43"" T",
21.04.40310,Pulau Malang Elok Darat,,"00°39'06.35"" S 104°13'57.95"" T",
21.04.40311,Pulau Malang Elok Laut,,"00°39'02.72"" S 104°13'46.76"" T",
21.04.40312,Pulau Malang Jeraju,,"01°15'44.48"" S 105°15'11.03"" T",
21.04.40313,Pulau Malang Jongkong,,"01°15'32.49"" S 105°15'43.22"" T",
21.04.40314,Pulau Malang Kadur,,"01°15'26.73"" S 105°15'29.97"" T",
21.04.40315,Pulau Malang Koyok,,"00°01'54.67"" S 104°29'45.39"" T",
21.04.40316,Pulau Malang Koyok,,"00°15'18.95"" U 104°30'39.20"" T",
21.04.40317,Pulau Malang Layar,,"00°22'25.00"" U 104°16'23.99"" T",
21.04.40318,Pulau Malang Lutung,,"00°02'25.43"" S 104°41'08.39"" T",TBP
21.04.40319,Pulau Malang Merah,,"00°09'59.00"" U 104°24'04.00"" T",
21.04.40320,Pulau Malang Nopong,,"00°16'10.99"" U 104°21'24.99"" T",
21.04.40321,Pulau Malang Perdaun Kecil,,"00°16'11.25"" S 104°27'51.54"" T",
21.04.40322,Pulau Malang Rumah,,"01°15'31.41"" S 105°15'31.73"" T",
21.04.40323,Pulau Malang Sagai,,"00°10'42.36"" U 104°23'07.37"" T",
21.04.40324,Pulau Malang Sisik,,"00°39'10.06"" S 104°13'51.90"" T",
21.04.40325,Pulau Malang Tukat,,"00°22'36.00"" U 104°16'27.99"" T",
21.04.40326,Pulau Malang Tukil,,"00°24'46.00"" U 104°15'54.00"" T",
21.04.40327,Pulau Malangaberendam,,"00°14'18.14"" U 104°31'43.31"" T",TBP
21.04.40328,Pulau Malangbelading,,"00°00'31.67"" S 104°49'16.71"" T",TBP
21.04.40329,Pulau Malangberdaunlima,,"00°16'08.00"" S 104°27'54.61"" T",TBP
21.04.40330,Pulau Malangberhias,,"00°01'48.90"" U 104°32'53.84"" T",TBP
21.04.40331,Pulau Malangbinai,,"00°05'23.89"" S 104°53'08.00"" T",TBP
21.04.40332,Pulau Malangburit,,"00°05'38.30"" U 104°44'47.01"" T",TBP
21.04.40333,Pulau Malangcabang,,"00°04'37.65"" U 104°24'45.25"" T",TBP
21.04.40334,Pulau Malangcahaye,,"00°02'43.00"" U 104°31'54.99"" T",TBP
21.04.40335,Pulau Malangcikeres,,"00°09'49.53"" U 104°23'03.99"" T",TBP
