K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.08,KAB. ACEH UTARA,,,27,0,852,"2.705,255","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.08.01,,,,1Baktiya,-,57,,
11.08.01.2001,,,,,,1 Keude Alue Ie Puteh,,
11.08.01.2002,,,,,,"2 Meunasah Alue Ie
Puteh",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.01.2003,,,,,,3 Pucok Alue,,
11.08.01.2004,,,,,,4 Alue Anoe Timu,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.01.2005,,,,,,5 Alue Anoe Barat,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.01.2006,,,,,,6 Pulo Seukee,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.01.2007,,,,,,7 Alue Serdang,,
11.08.01.2008,,,,,,8 Cot Mane,,
11.08.01.2009,,,,,,9 Cot Kumbang,,
11.08.01.2010,,,,,,10 Matang Kumbang,,
11.08.01.2011,,,,,,11 Matang Kareung,,
11.08.01.2012,,,,,,12 Cot Ulaya,,
11.08.01.2013,,,,,,13 Alue Geudong,,
11.08.01.2014,,,,,,14 Tanjong Glumpang,,
11.08.01.2015,,,,,,15 Matang Raya Timu,,
11.08.01.2016,,,,,,16 Matang Raya Barat,,
11.08.01.2017,,,,,,17 Matang Kelayu,,
11.08.01.2018,,,,,,18 Alue Buya,,
11.08.01.2019,,,,,,19 Matang Cut,,
11.08.01.2020,,,,,,20 Keude Panteu Breuh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.01.2021,,,,,,21 Meudang Ara,,
11.08.01.2022,,,,,,22 Meunasah Bujok,,
11.08.01.2023,,,,,,23 Alue Dama,,
11.08.01.2024,,,,,,24 Cot Ara,,
11.08.01.2025,,,,,,25 Rambong Dalam,,
11.08.01.2026,,,,,,26 Meunasah Geudong,,
11.08.01.2027,,,,,,27 Alue Keutapang,,
,,,,,,,,
