K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
17,BENGKULU,,,,,,,
17.04,KAB. KAUR,,,15,3,192,"2.608,556","Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
17.04.01,,,,1Kinal,-,14,,
17.04.01.2001,,,,,,1 Gedung Wani,,
17.04.01.2002,,,,,,2 Penandingan,,
17.04.01.2003,,,,,,3 Geramat,,
17.04.01.2004,,,,,,4 Tanjung Alam,,
17.04.01.2005,,,,,,5 Tanjung Baru,,
17.04.01.2006,,,,,,6 Pengurung,,
17.04.01.2007,,,,,,7 Pinang Jawa,,
17.04.01.2008,,,,,,8 Gunung Terang,,
17.04.01.2009,,,,,,9 Talang Padang,,
17.04.01.2010,,,,,,10 Gunung Megang,,Perda No. 12/2000
,,,,,,Lubuk Gung,,Menjadi wil. Kec. Semidang Gumai
,,,,,,Bunga Melur,,Menjadi wil. Kec. Semidang Gumai
,,,,,,Nusuk,,Menjadi wil. Kec. Semidang Gumai
,,,,,,Awat Mata,,Menjadi wil. Kec. Semidang Gumai
,,,,,,Suka Merindu,,Menjadi wil. Kec. Semidang Gumai
,,,,,,Mentiring,,Menjadi wil. Kec. Semidang Gumai
,,,,,,Cahaya Batin,,Menjadi wil. Kec. Semidang Gumai
,,,,,,Karang Dapo,,Menjadi wil. Kec. Semidang Gumai
,,,,,,Gunung Piga,,Menjadi wil. Kec. Semidang Gumai
17.04.01.2020,,,,,,11 Talang Berangin,,Perda No. 4/2005
17.04.01.2021,,,,,,12 Jawi,,
17.04.01.2022,,,,,,13 Papahan,,Perda No. 16/2007
17.04.01.2023,,,,,,14 Pinang Jawa II,,Perda No. 17/2007
17.04.02,,,,2Tanjung Kemuning,-,20,,
,,,,,,Talang Tais,,Menjadi wil. Kec. Kelam Tengah
17.04.02.2002,,,,,,1 Tinggi Ari,,
17.04.02.2003,,,,,,2 Tanjung Aur,,
17.04.02.2004,,,,,,3 Aur Ringit,,
,,,,,,Pagar Dewa,,Menjadi wil. Kec. Kelam Tengah
,,,,,,Siring Agung,,Menjadi wil. Kec. Kelam Tengah
,,,,,,Darat Sawah,,Menjadi wil. Kec. Kelam Tengah
17.04.02.2008,,,,,,4 Pelajaran,,Perda No. 15/2000
17.04.02.2009,,,,,,5 Tanjung Kemuning,,
17.04.02.2010,,,,,,6 Selika,,Perda No. 15/2000
,,,,,,,,
