NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,32.05.12,12 Cibatu,,,,,,11,,,
,32.05.13,13 Kersamanah,,,,,,6,,,
,32.05.14,14 Malangbong,,,,,,24,,,
,32.05.15,15 Sukawening,,,,,,11,,,
,32.05.16,16 Karangtengah,,,,,,4,,,
,32.05.17,17 Bayongbong,,,,,,18,,,
,32.05.18,18 Cigedug,,,,,,5,,,
,32.05.19,19 Cilawu,,,,,,18,,,
,32.05.20,20 Cisurupan,,,,,,17,,,
,32.05.21,21 Sukaresmi,,,,,,7,,,
,32.05.22,22 Cikajang,,,,,,12,,,
,32.05.23,23 Banjarwangi,,,,,,11,,,
,32.05.24,24 Singajaya,,,,,,9,,,
,32.05.25,25 Cihurip,,,,,,4,,,
,32.05.26,26 Peundeuy,,,,,,6,,,
,32.05.27,27 Pameungpeuk,,,,,,8,,,
,32.05.28,28 Cisompet,,,,,,11,,,
,32.05.29,29 Cibalong,,,,,,11,,,
,32.05.30,30 Cikelet,,,,,,11,,,
,32.05.31,31 Bungbulang,,,,,,13,,,
,32.05.32,32 Mekarmukti,,,,,,5,,,
,32.05.33,33 Pakenjeng,,,,,,13,,,
,32.05.34,34 Pamulihan,,,,,,5,,,
,32.05.35,35 Cisewu,,,,,,9,,,
,32.05.36,36 Caringin,,,,,,6,,,
,32.05.37,37 Talegong,,,,,,7,,,
,32.05.38,38 Bl. Limbangan,,,,,,14,,,
,32.05.39,39 Selaawi,,,,,,7,,,
,32.05.40,40 Cibiuk,,,,,,5,,,
,32.05.41,41 Pangatikan,,,,,,8,,,Perda No. 2/2004
,32.05.42,42 Sucinaraja,,,,,,7,,,Perda No. 2/2004
,32.06,6 KAB. TASIKMALAYA,Singaparna,,,39,0,351,2.706,1.881.881,"Luas Wilayah Definitif sesuai SSurat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,32.06.01,1 Cipatujah,,,,,,15,,,
,32.06.02,2 Karangnunggal,,,,,,14,,,
