K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.06.13.2007,,,,,,7 Kasang Mungkal,,"Perda No. 14/2007, Perbaikan nama tgl 23 Juni 2016, Perbaikan nama
tgl 28 April 2017 dan rekomendasi Ditjen BPD No.146/3672/BPD tgl 21
Juni 2017, Koreksi nama 'Kasang Mungai' Srt Ditjen BPD No
140/5118/BPD tgl 18 Juli 2019"
14.06.14,,,,"14Pagaran Tapah
Darussalam",-,3,,Perda No. 4 / 2005
14.06.14.2001,,,,,,1 Pagaran Tapah,,"Semula wil. Kec. Kunto Darussalam, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.06.14.2002,,,,,,2 Kembang Damai,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Rimba Jaya,,"Amar Putusan Mahkamah Agung RI Nomor 395K/TUN/2011 tanggal 10
September 2012 dan Surat Menteri Dalam Negeri Nomor 135.6/2779/SJ
tanggal 31 Mei 2013 perihal Penegasan Batas Daerah antara Kab.
Rokan Hulu dengan Kab. Kampar Provinsi Riau."
,,,,,,Rimba Makmur,,"Amar Putusan Mahkamah Agung RI Nomor 395K/TUN/2011 tanggal 10
September 2012 dan Surat Menteri Dalam Negeri Nomor 135.6/2779/SJ
tanggal 31 Mei 2013 perihal Penegasan Batas Daerah antara Kab.
Rokan Hulu dengan Kab. Kampar Provinsi Riau."
14.06.14.2005,,,,,,3 Sangkir Indah,,"Perda No. 14/2007, Perbaikan nama sesuai Validasi Ditjen Bina
Pemdes ttg Data Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.06.15,,,,15Kepenuhan Hulu,-,5,,Perda No. 9/2007
14.06.15.2001,,,,,,1 Kepenuhan Hulu,,Semula wil. Kec. Kepenuhan
14.06.15.2002,,,,,,2 Pekan Tebih,,"Semula wil. kec. Kepenuhan, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl
28 April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD
tgl 21 Juni 2017"
14.06.15.2003,,,,,,3 Kepayang,,Semula wil. Kec. Kepenuhan
14.06.15.2004,,,,,,4 Muara Jaya,,"Semula wil. Kec. Kepenuhan, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl
28 April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD
tgl 21 Juni 2017"
14.06.15.2005,,,,,,5 Kepenuhan Jaya,,"Semula wil. Kec. Kepenuhan, Perbaikan nama sesuai Validasi Ditjen
Bina Pemdes ttg Data Nama dan Kode Desa tgl 23 Juni 2016,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.06.16,,,,16Pendalian IV Koto,-,5,,Perda No. 9/2007
14.06.16.2001,,,,,,1 Pendalian,,Semula wil. Kec. Rokan IV Koto
14.06.16.2002,,,,,,2 Bengkolan Salak,,"Semula wil. Kec. Rokan IV Koto, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl
28 April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD
tgl 21 Juni 2017"
14.06.16.2003,,,,,,3 Suligi,,Semula wil. Kec. Rokan IV Koto
