K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92.12.04.2005,,,,,,5 Saugemeba,,
92.12.04.2006,,,,,,6 Kobrey,,
92.12.04.2007,,,,,,7 Kopo,,
92.12.04.2008,,,,,,8 Dugahani,,
92.12.04.2009,,,,,,9 Tomstera,,
92.12.04.2010,,,,,,10 Kostera,,
92.12.04.2011,,,,,,11 Anuk,,
92.12.04.2012,,,,,,12 Menesrij,,
92.12.05,,,,5Didohu,-,14,,Semula wil Kab. Manokwari UU No. 24 Tahun 2012
92.12.05.2001,,,,,,1 Iranmeba,,Semula wil. Kec. Sururey
92.12.05.2002,,,,,,2 Cirnohu,,Semula wil. Kec. Sururey
92.12.05.2003,,,,,,3 Dibetik,,Semula wil. Kec. Sururey
92.12.05.2004,,,,,,4 Danmou,,Semula wil. Kec. Sururey
92.12.05.2005,,,,,,5 Miseda,,Semula wil. Kec. Sururey
92.12.05.2006,,,,,,6 Sirgemeh,,Semula wil. Kec. Sururey
92.12.05.2007,,,,,,7 Sneremer,,Semula wil. Kec. Sururey
92.12.05.2008,,,,,,8 Kusmenau,,Semula wil. Kec. Sururey
92.12.05.2009,,,,,,9 Cigera,,Semula wil. Kec. Sururey
92.12.05.2010,,,,,,10 Tomstir,,Semula wil. Kec. Sururey
92.12.05.2011,,,,,,11 Gedeira,,Semula wil. Kec. Sururey
92.12.05.2012,,,,,,12 Demdamei,,Semula wil. Kec. Sururey
92.12.05.2013,,,,,,13 Dugrimog,,Semula wil. Kec. Sururey
92.12.05.2014,,,,,,14 Disra,,Semula wil. Kec. Minyambouw
92.12.06,,,,6Taige,-,11,,Semula wil Kab. Manokwari UU No. 24 Tahun 2012
92.12.06.2001,,,,,,1 Genyu,,Semula wil. Kec. Anggi
92.12.06.2002,,,,,,2 Ansum,,Semula wil. Kec. Anggi
92.12.06.2003,,,,,,3 Deurohu,,Semula wil. Kec. Anggi
92.12.06.2004,,,,,,4 Horeta,,Semula wil. Kec. Anggi
92.12.06.2005,,,,,,5 Ubeisa,,Semula wil. Kec. Anggi
92.12.06.2006,,,,,,6 Taige,,Semula wil. Kec. Anggi
92.12.06.2007,,,,,,7 Tridaga,,Semula wil. Kec. Anggi
92.12.06.2008,,,,,,8 Disura,,Semula wil. Kec. Anggi
92.12.06.2009,,,,,,9 Awigau,,Semula wil. Kec. Anggi
92.12.06.2010,,,,,,10 Siskedowo,,Semula wil. Kec. Anggi
92.12.06.2011,,,,,,11 Irbos,,Semula wil. Kec. Anggi
92.12.07,,,,7Catubouw,-,21,,Semula wil Kab. Manokwari UU No. 24 Tahun 2012
92.12.07.2001,,,,,,1 Catubouw,,Semula wil. Kec Minyambouw
92.12.07.2002,,,,,,2 Bigwaimud,,Semula wil. Kec Minyambouw
92.12.07.2003,,,,,,3 Mihou,,Semula wil. Kec Minyambouw
92.12.07.2004,,,,,,4 Kaungwam,,Semula wil. Kec Minyambouw
