K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74,SULAWESI TENGGARA,,,,,,,
74.13,KAB. MUNA BARAT,,,11,5,81,"818,702","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
74.13.01,,,,1Sawerigadi,-,10,,"Semula wil Kab. Muna, sesuai UU No. 14 Tahun 2014"
74.13.01.2001,,,,,,1 Wakoila,,
74.13.01.2002,,,,,,2 Waukuni,,
74.13.01.2003,,,,,,3 Kampobalano,,
74.13.01.2004,,,,,,4 Maperaha,,
74.13.01.2005,,,,,,5 Nihi,,
74.13.01.2006,,,,,,6 Marobea,,
74.13.01.2007,,,,,,7 Ondoke,,
74.13.01.2008,,,,,,8 Lakalamba,,
74.13.01.2009,,,,,,9 Lawada Jaya,,
74.13.01.2010,,,,,,10 Lombu Jaya,,
74.13.02,,,,2Barangka,-,8,,"Semula wil Kab. Muna, sesuai UU No. 14 Tahun 2014"
74.13.02.2001,,,,,,1 Wuna,,
74.13.02.2002,,,,,,2 Lafinde,,
74.13.02.2003,,,,,,3 Waulai,,
74.13.02.2004,,,,,,4 Walelei,,
74.13.02.2005,,,,,,5 Sawerigadi,,
74.13.02.2006,,,,,,6 Bungkolo,,
74.13.02.2007,,,,,,7 Barangka,,
74.13.02.2008,,,,,,8 Lapolea,,
74.13.03,,,,3Lawa,2,6,,"Semula wil Kab. Muna, sesuai UU No. 14 Tahun 2014"
74.13.03.2001,,,,,,1 Lagadi,,
74.13.03.2002,,,,,,2 Latugho,,
74.13.03.2003,,,,,,3 Latompe,,
74.13.03.2004,,,,,,4 Lalemba,,
74.13.03.2005,,,,,,5 Madampi,,
74.13.03.2006,,,,,,6 Watumela,,
74.13.03.1007,,,,,1Wamelai,,,
74.13.03.1008,,,,,2Lapadaku,,,
74.13.04,,,,4Wadaga,-,7,,"Semula wil Kab. Muna, sesuai UU No. 14 Tahun 2014"
74.13.04.2001,,,,,,1 Lailangga,,"Semula wil. Kec. Lawa, Perda No. 5/2008"
74.13.04.2002,,,,,,2 Lasosodo,,"Semula wil. Kec. Lawa, Perda No. 5/2008"
74.13.04.2003,,,,,,3 Wakontu,,"Semula wil. Kec. Lawa, Perda No. 5/2008"
74.13.04.2004,,,,,,4 Lakanaha,,"Semula wil. Kec. Lawa, Perda No. 5/2008"
74.13.04.2005,,,,,,5 Katobu,,"Semula wil. Kec. Lawa, Perda No. 5/2008"
,,,,,,,,
