Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
74.03.40050,Pulau Kodadarano Tengah,,"04°53'08.53"" S 122°45'27.34"" T",TBP
74.03.40051,Pulau Kodadarano Timur,,"04°53'06.26"" S 122°45'32.19"" T",TBP
74.03.40052,Pulau Kogholifano,,"04°58'18.99"" S 122°47'25.00"" T",BP
74.03.40053,Pulau Kolowa Barat,,"04°56'52.91"" S 122°45'33.90"" T",TBP
74.03.40054,Pulau Kolowa Timur,,"04°56'56.99"" S 122°45'34.20"" T",TBP
74.03.40055,Pulau Labangkele,,"04°54'35.13"" S 122°45'37.26"" T",TBP
74.03.40056,Pulau Labokeo,,"04°55'35.25"" S 122°45'22.59"" T",TBP
74.03.40057,Pulau Labokeo Kecil,,"04°55'34.86"" S 122°45'24.72"" T",TBP
74.03.40058,Pulau Lagara Barat,,"04°57'20.65"" S 122°45'23.45"" T",TBP
74.03.40059,Pulau Lagara Selatan,,"04°57'21.75"" S 122°45'23.95"" T",TBP
74.03.40060,Pulau Lagara Timur,,"04°57'21.71"" S 122°45'25.80"" T",TBP
74.03.40061,Pulau Lagara Utara,,"04°57'19.80"" S 122°45'25.34"" T",TBP
74.03.40062,Pulau Lagili Besar,,"04°52'12.15"" S 122°44'19.66"" T",TBP
74.03.40063,Pulau Lagili Kecil,,"04°52'12.96"" S 122°44'16.84"" T",TBP
74.03.40064,Pulau Laiworu Selatan,,"04°58'17.55"" S 122°45'38.83"" T",TBP
74.03.40065,Pulau Laiworu Tengah,,"04°58'01.46"" S 122°45'48.08"" T",TBP
74.03.40066,Pulau Laiworu Utara,,"04°57'55.88"" S 122°45'47.34"" T",TBP
74.03.40067,Pulau Lakawoghe Dalam,,"04°58'30.19"" S 122°43'04.44"" T",TBP
74.03.40068,Pulau Lakawoghe Luar,,"04°58'29.22"" S 122°43'06.60"" T",TBP
74.03.40069,Pulau Lamanukia Selatan,,"04°53'13.12"" S 122°44'41.41"" T",TBP
74.03.40070,Pulau Lamanukia Tengah,,"04°53'08.45"" S 122°44'38.49"" T",TBP
74.03.40071,Pulau Lamanukia Utara,,"04°53'07.88"" S 122°44'37.81"" T",TBP
74.03.40072,Pulau Lambubangkai,,"04°54'39.31"" S 122°45'46.88"" T",TBP
74.03.40073,Pulau Lambunobanggai,,"04°54'37.08"" S 122°45'40.86"" T",TBP
74.03.40074,Pulau Laokusi,,"04°57'53.31"" S 122°43'59.69"" T",TBP
74.03.40075,Pulau Laowakainseghonu,,"04°55'37.99"" S 122°49'10.45"" T",TBP
74.03.40076,Pulau Lapandulangi,,"04°55'37.87"" S 122°45'25.25"" T",TBP
74.03.40077,Pulau Latoa,,"04°39'00.00"" S 122°21'09.00"" T",TBP
74.03.40078,Pulau Lawulandi Besar,,"04°54'00.94"" S 122°46'02.66"" T",TBP
74.03.40079,Pulau Lawulandi Kecil,,"04°53'59.44"" S 122°46'00.08"" T",TBP
74.03.40080,Pulau Lemo,,"04°55'37.16"" S 122°45'21.28"" T",TBP
74.03.40081,Pulau Liambawo Besar,,"04°54'57.82"" S 122°45'38.49"" T",TBP
74.03.40082,Pulau Liambawo Kecil,,"04°54'58.33"" S 122°45'37.82"" T",TBP
74.03.40083,Pulau Liambawo Sedang,,"04°54'57.07"" S 122°45'39.49"" T",TBP
74.03.40084,Pulau Lima Dima,,"04°53'33.81"" S 122°46'14.84"" T",TBP
74.03.40085,Pulau Lima Ise,,"04°53'29.80"" S 122°46'13.21"" T",TBP
74.03.40086,Pulau Lima Madawa,,"04°58'06.99"" S 122°43'26.06"" T",TBP
74.03.40087,Pulau Lima Pa,,"04°53'33.13"" S 122°46'14.20"" T",TBP
74.03.40088,Pulau Lima Rua,,"04°53'30.69"" S 122°46'13.19"" T",TBP
74.03.40089,Pulau Lima Tolu,,"04°53'32.18"" S 122°46'14.14"" T",TBP
