K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Glumpang Tutong,,
,,,,,,Meunasah Hagu,,
,,,,,,Pohroh,,
,,,,,,Kudrang,,
,,,,,,Lampoh Lada,,
,,,,,,Mulieng,,
,,,,,,Dayah Tuha,,
,,,,,,Rumpuen,,
,,,,,,Rambong,,
,,,,,,Meunasah Kulam,,
,,,,,,Grong-grong,,
,,,,,,Kuta Trieng,,
,,,,,,Teupin Peuraho,,
11.07.11,,,,8Mila,-,20,,
11.07.11.2001,,,,,,1 Blang,,
11.07.11.2002,,,,,,2 Teumeucet,,
11.07.11.2003,,,,,,3 Blang Cut,,
11.07.11.2004,,,,,,4 Kumbang,,
11.07.11.2005,,,,,,5 Pulo Tanjong,,
11.07.11.2006,,,,,,6 Ara Bungkok,,
11.07.11.2007,,,,,,7 Lagang,,
11.07.11.2008,,,,,,8 Mesjid Ilot,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.11.2009,,,,,,9 Baroh Ilot,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.11.2010,,,,,,10 Tunong Ilot,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.11.2011,,,,,,11 Teungoh Ilot,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.11.2012,,,,,,12 Dayah Andeue,,
11.07.11.2013,,,,,,13 Dayah Sinthop,,
11.07.11.2014,,,,,,14 Kulu,,
11.07.11.2015,,,,,,15 Mesjid Andeue,,
11.07.11.2016,,,,,,16 Meuyub Lala,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.11.2017,,,,,,17 Tuha Lala,,"perbaikan nama dari Tuha Lada Menjadi Tuha Lala,surat Bupati Pidie
No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa
No 145/2430/BPD tgl 24 Mei 2021"
11.07.11.2018,,,,,,18 Lhok Lubu,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.11.2019,,,,,,19 Babah Jurong,,
11.07.11.2020,,,,,,20 Krueng Lala,,
11.07.12,,,,9Muara Tiga,-,18,,
