K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.10.09.1003,,,,,3Bone,,,
73.10.09.1004,,,,,4Bawasalo,,,"Perbaikan nama kel. semula Bawa Salo menjadi Bawasalo sesuai
Surat Pernyataan Bup. Pangkajene dan Kepulauan tgl 7 September
2022."
73.10.09.2005,,,,,,1 Baring,,
73.10.09.2006,,,,,,2 Parenreng,,
73.10.10,,,,10Minasa Tene,6,2,,
73.10.10.1001,,,,,1Minasa Te'ne,,,"Perbaikan nama kel. semula Minasa Tene menjadi Minasa Te'ne,
sesuai:
Perda No. 18 Tahun 2000; dan
Surat Bupati Kab. Pangkajene dan Kepulauan No. 100/24/PEM.KS tgl
23 Mei 2022."
73.10.10.1002,,,,,2Kalabbirang,,,
73.10.10.1003,,,,,3Biraeng,,,
73.10.10.1004,,,,,4Bonto Kio,,,
73.10.10.1005,,,,,5Bontoa,,,
73.10.10.1006,,,,,6Bonto Langkasa,,,
73.10.10.2007,,,,,,1 Kabba,,
73.10.10.2008,,,,,,2 Panaikang,,
73.10.11,,,,11Mandalle,-,6,,
73.10.11.2001,,,,,,1 Benteng,,
73.10.11.2002,,,,,,2 Manggalung,,
73.10.11.2003,,,,,,3 Tamarupa,,"Koreksi nama 'Tamarupa' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019.
Perbaikan nama desa semula Tama'rupa menjadi Tamarupa sesuai
Surat Bup. Pangkep No. 100/24/PEM.KS tgl 23 Mei 2022."
73.10.11.2004,,,,,,4 Mandalle,,
73.10.11.2005,,,,,,5 Boddie,,
73.10.11.2006,,,,,,6 Coppo Tompong,,
73.10.12,,,,12Tondong Tallasa,-,6,,
73.10.12.2001,,,,,,1 Bantimurung,,"Koreksi nama 'Banti Murung' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.10.12.2002,,,,,,2 Tondongkura,,"Perbaikan nama desa semula Tondong Kura menjadi Tondongkura
sesuai Surat Bup. Pangkep No. 100/24/PEM.KS tgl 23 Mei 2022."
73.10.12.2003,,,,,,3 Lanne,,
73.10.12.2004,,,,,,4 Bulu Tellue,,"Koreksi nama 'Bulutellue' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.10.12.2005,,,,,,5 Malaka,,
73.10.12.2006,,,,,,6 Bonto Birao,,
73.10.13,,,,"13Liukang Tupabbiring
Utara",-,7,,"Perda No.10/2008, Rekomendasi Gubernur No. 135/7718/Dekon, Tgl
23 Desember 2008"
73.10.13.2001,,,,,,1 Mattiro Kanja,,Semula wil. Kec. Liukang Tupabbiring
73.10.13.2002,,,,,,2 Mattiro Baji,,Semula wil. Kec. Liukang Tupabbiring
,,,,,,,,
