K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
82,MALUKU UTARA,,,,,,,
82.06,KAB. HALMAHERA TIMUR,,,10,0,102,"6.488,730","Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
82.06.01,,,,1Wasile,-,7,,
,,,,,,Labi-Labi,,"Menjadi wil. Kec. Wasile Utara, Perda No. 4/2006"
,,,,,,Iga,,"Menjadi wil. Kec. Wasile Utara, Perda No. 4/2006"
,,,,,,Hate Tabako,,"Menjadi wil. Kec. Wasile Tengah, Perda No. 4/2006"
,,,,,,Lolobata,,"Menjadi wil. Kec. Wasile Tengah, Perda No. 4/2006"
,,,,,,Dodaga,,"Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006"
82.06.01.2006,,,,,,1 Subaim,,
,,,,,,Wasiley,,
82.06.01.2008,,,,,,2 Cemara Jaya,,
82.06.01.2009,,,,,,3 Bumi Restu,,
,,,,,,Dakaino,,"Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006"
,,,,,,Akedaga,,"Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006"
,,,,,,Toboino,,"Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006"
,,,,,,Tutulinga Jaya,,"Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006"
82.06.01.2014,,,,,,4 Batu Raja,,Perda No. 3/2006
82.06.01.2015,,,,,,5 Mekar Sari,,Perda No. 3/2006
82.06.01.2016,,,,,,6 Gulapapo,,"Perbaikan nama desa semula Bulapapo menjadi Gulapapo sesuai
Perda Kab. Halmahera Timur No.3 Tahun 2006."
,,,,,,Woka Jaya,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006"
,,,,,,Foli,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Tengah, Perda No. 4/2006"
,,,,,,Boki Miake,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Tengah, Perda No. 4/2006"
,,,,,,Nyaolako,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Tengah, Perda No. 4/2006"
,,,,,,Silalayang,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Tengah, Perda No. 4/2006"
,,,,,,Kakaraino,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Tengah, Perda No. 4/2006"
,,,,,,Hilaitetor,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Utara, Perda No. 4/2006"
,,,,,,Tatam,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Utara, Perda No. 4/2006"
,,,,,,Marimoi,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Utara, Perda No. 4/2006"
,,,,,,Bololo,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Utara, Perda No. 4/2006"
82.06.01.2027,,,,,,7 Waisuba,,Pemekaran desa Perda No. 2/2012
82.06.02,,,,2Maba,-,10,,
82.06.02.2001,,,,,,1 Buli,,
82.06.02.2002,,,,,,2 Buli Asal,,
82.06.02.2003,,,,,,3 Buli Karya,,
,,,,,,Bebseley,,
,,,,,,Wayamly,,"Menjadi wil. kec. Maba Tengah, Perda No. 4/2006"
,,,,,,,,
