K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
82.06.04.2001,,,,,,1 Nusa Jaya,,
82.06.04.2002,,,,,,2 Nusa Ambo,,
82.06.04.2003,,,,,,3 Loleba,,
82.06.04.2004,,,,,,4 Waijoi,,
82.06.04.2005,,,,,,5 Pintatu,,
82.06.04.2006,,,,,,6 Minamin,,
82.06.04.2007,,,,,,7 Saramaake,,
82.06.04.2008,,,,,,8 Fayaul,,
82.06.04.2009,,,,,,9 Binagara,,"Perbaikan nama desa semula Bina Gara menjadi Binagara sesuai
Perda Kab. Halmahera Timur No.3 Tahun 2006."
82.06.04.2010,,,,,,10 Wasile,,
82.06.04.2011,,,,,,11 Tomares,,Perda No. 3/2006
82.06.04.2012,,,,,,12 Tabanalou,,"Perbaikan nama desa semula Tabanalow menjadi Tabanalou sesuai
Perda Kab. Halmahera Timur No.3 Tahun 2006."
82.06.04.2013,,,,,,13 Saolat,,Perda No. 3/2006
82.06.04.2014,,,,,,14 Nanas,,Perda No. 3/2006
82.06.04.2015,,,,,,15 Talaga Jaya,,Pemekaran desa Perda No. 2/2012
82.06.04.2016,,,,,,16 Sondo-Sondo,,Pemekaran desa Perda No. 2/2012
82.06.04.2017,,,,,,17 Ino Jaya,,Pemekaran desa Perda No. 2/2012
82.06.04.2018,,,,,,18 Ake Jawi,,Pemekaran desa Perda No. 2/2012
82.06.04.2019,,,,,,19 Ekor,,Pemekaran desa Perda No. 2/2012
82.06.04.2020,,,,,,20 Ekorino,,Pemekaran desa Perda No. 2/2012
82.06.04.2021,,,,,,21 Jiko Moi,,Pemekaran desa Perda No. 2/2012
82.06.04.2022,,,,,,22 Tanure,,Pemekaran desa Perda No. 2/2012
82.06.04.2023,,,,,,23 Yawal,,Pemekaran desa Perda No. 2/2012
82.06.04.2024,,,,,,24 Bukutio,,Pemekaran desa Perda No. 2/2012
82.06.05,,,,5Wasile Tengah,-,8,,Perda No. 4/2006
82.06.05.2001,,,,,,1 Hate Tabako,,Semula wil. Kec. Wasile
82.06.05.2002,,,,,,2 Lolobata,,Semula wil. Kec. Wasile
82.06.05.2003,,,,,,3 Puao,,Perda No. 4/2006
82.06.05.2004,,,,,,4 Foli,,"Semula wil. Kec. Wasile.
Perbaikan nama desa semula Foly menjadi Foli sesuai Perda Kab.
Halmahera Timur No.3 Tahun 2006."
82.06.05.2005,,,,,,5 Nyaolako,,Semula wil. Kec. Wasile
82.06.05.2006,,,,,,6 Bokimaake,,Semula wil. Kec. Wasile
82.06.05.2007,,,,,,7 Silalayang,,Semula wil. Kec. Wasile
82.06.05.2008,,,,,,8 Kakaraino,,Semula wil. Kec. Wasile
82.06.06,,,,6Wasile Utara,-,8,,Perda No. 4/2006
82.06.06.2001,,,,,,1 Labi-Labi,,Semula wil. Kec. Wasile
82.06.06.2002,,,,,,2 Iga,,Semula wil. Kec. Wasile
82.06.06.2003,,,,,,3 Tatam,,Semula wil. Kec. Wasile
,,,,,,,,
