K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Dataran Tapus,,"Perda No. 3/2005, Menjadi wil. Kec. Bermani Ulu Raya, Perda No.
5/2005"
17.02.11,,,,6Selupu Rejang,3,13,,
17.02.11.2001,,,,,,"1 Air Putih Kali
Bandung",,
17.02.11.2002,,,,,,2 Air Meles Atas,,
17.02.11.2003,,,,,,3 Sambirejo,,
17.02.11.1004,,,,,1Air Duku,,,
17.02.11.2005,,,,,,4 Suban Ayam,,
17.02.11.1006,,,,,2Cawang Baru,,,Peningkatan status Perda No.5/2008
17.02.11.2007,,,,,,5 Cawang Lama,,
17.02.11.1008,,,,,3Simpang Nangka,,,Peningkatan status Perda No.5/2008
17.02.11.2009,,,,,,6 Sumber Urip,,
17.02.11.2010,,,,,,7 Sumber Bening,,
17.02.11.2011,,,,,,8 Karang Jaya,,
17.02.11.2012,,,,,,9 Kayu Manis,,
17.02.11.2013,,,,,,10 Kampung Baru,,
17.02.11.2014,,,,,,11 Kali Padang,,Perda No. 3/2005
17.02.11.2015,,,,,,12 Mojorejo,,"Semula wil Kec. Sindang Kelingi, Perda No. 2/2012"
17.02.11.2016,,,,,,13 Talang Lahat,,"Semula wil Kec. Sindang Kelingi, Perda No. 2/2012"
,,,,Bermani Ilir,,,,"Menjadi wil. Kab. Kepahiang, UU No. 39 / 2003."
,,,,,,,,
,,,,Ujan Mas,,,,"Menjadi wil. Kab. Kepahiang, UU No. 39 / 2003."
,,,,,,,,
,,,,Tebat Karai,,,,"Menjadi wil. Kab. Kepahiang, UU No. 39 / 2003."
,,,,,,,,
,,,,Kepahiang,,,,"Menjadi wil. Kab. Kepahiang, UU No. 39 / 2003."
,,,,,,,,
17.02.16,,,,7Curup Utara,2,12,,Perda No. 5 / 2005
17.02.16.1001,,,,,1Dusun Curup,,,Semula wil Kec Curup
17.02.16.1002,,,,,2Tunas Harapan,,,Semula wil Kec Curup
17.02.16.2003,,,,,,1 Batu Dewa,,Semula wil Kec Curup
17.02.16.2004,,,,,,2 Perbo,,Semula wil Kec Curup
17.02.16.2005,,,,,,3 Batu Panco,,Semula wil Kec Curup
17.02.16.2006,,,,,,4 Dusun Sawah,,Semula wil Kec Curup
17.02.16.2007,,,,,,5 Lubuk Kembang,,Semula wil Kec Curup
17.02.16.2008,,,,,,6 Suka Datang,,Semula wil Kec Curup
17.02.16.2009,,,,,,7 Tabarenah,,Semula wil Kec Curup
17.02.16.2010,,,,,,8 Pahlawan,,Semula wil Kec Curup
17.02.16.2011,,,,,,9 Tasik Malaya,,Semula wil Kec Curup
,,,,,,,,
