Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
35.04.40027,Pulau Watu Pawon,,"08°18'19.37"" S 111°55'31.30"" T",TBP
35.05,KAB. BLITAR,30,,
35.05.40001,Pulau Bangkong Kecil,,"08°19'39.62"" S 112°10'51.82"" T",TBP
35.05.40002,Pulau Bangkong Kulon,,"08°20'37.17"" S 112°13'13.33"" T",TBP
35.05.40003,Pulau Bangkong Wetan,,"08°20'37.21"" S 112°13'22.58"" T",TBP
35.05.40004,Pulau Bathok,,"08°20'59.40"" S 112°20'45.36"" T",TBP
35.05.40005,Pulau Celeng,,"08°21'00.56"" S 112°14'22.75"" T",TBP
35.05.40006,Pulau Cengger Kulon,,"08°20'20.13"" S 112°18'11.58"" T",TBP
35.05.40007,Pulau Cengger Wetan,,"08°20'36.53"" S 112°19'07.32"" T",TBP
35.05.40008,Pulau Gunungalit,,"08°21'07.45"" S 112°20'53.09"" T",TBP
35.05.40009,Pulau Gununggede,,"08°21'01.10"" S 112°20'44.88"" T",TBP
35.05.40010,Pulau Gununglanang,,"08°20'24.95"" S 112°18'38.21"" T",TBP
35.05.40011,Pulau Gunungpegat,,"08°20'32.13"" S 112°18'26.59"" T",TBP
35.05.40012,Pulau Jundul,,"08°20'22.07"" S 112°20'07.49"" T",TBP
35.05.40013,Pulau Kisut,,"08°21'00.68"" S 112°14'17.46"" T",TBP
35.05.40014,Pulau Kodok,,"08°20'40.47"" S 112°13'43.49"" T",TBP
35.05.40015,Pulau Leminti,,"08°20'00.73"" S 112°17'35.59"" T",TBP
35.05.40016,Pulau Mbalong,,"08°20'54.70"" S 112°20'26.11"" T",TBP
35.05.40017,Pulau Panji,,"08°19'35.60"" S 112°10'46.81"" T",TBP
35.05.40018,Pulau Pehpulo,,"08°20'45.08"" S 112°14'15.44"" T",TBP
35.05.40019,Pulau Perengguk,,"08°19'18.95"" S 112°09'00.04"" T",TBP
35.05.40020,Pulau Rowogedang,,"08°21'00.80"" S 112°14'28.54"" T",TBP
35.05.40021,Pulau Selolajer Kulon,,"08°19'44.10"" S 112°12'19.76"" T",TBP
35.05.40022,Pulau Selolajer Wetan,,"08°19'47.19"" S 112°12'25.07"" T",TBP
35.05.40023,Pulau Watubuto,,"08°19'29.48"" S 112°09'01.17"" T",TBP
35.05.40024,Pulau Watuceting,,"08°19'36.46"" S 112°12'10.26"" T",TBP
35.05.40025,Pulau Watugundul,,"08°21'02.32"" S 112°14'13.38"" T",TBP
35.05.40026,Pulau Watujaran,,"08°21'03.04"" S 112°14'30.50"" T",TBP
35.05.40027,Pulau Watukapal,,"08°20'54.96"" S 112°14'31.81"" T",TBP
35.05.40028,Pulau Watulemper,,"08°20'22.61"" S 112°13'03.81"" T",TBP
35.05.40029,Pulau Wedhiciut,,"08°21'08.34"" S 112°14'19.71"" T",TBP
35.05.40030,Pulau Wedhiombo,,"08°21'08.03"" S 112°14'27.51"" T",TBP
35.07,KAB. MALANG,117,,
35.07.40001,Pulau Ampel,,"08°24'11.71"" S 112°29'50.59"" T",TBP
35.07.40002,Pulau Ampel,,"08°23'57.52"" S 112°31'16.24"" T",TBP
35.07.40003,Pulau Angkrang,,"08°24'08.78"" S 112°29'38.46"" T",TBP
35.07.40004,Pulau Apusan,,"08°25'04.04"" S 112°44'20.55"" T",TBP
35.07.40005,Pulau Bagong,,"08°26'42.54"" S 112°40'08.12"" T",TBP
35.07.40006,Pulau Bagong Cilik,,"08°27'00.43"" S 112°40'22.07"" T",TBP
35.07.40007,Pulau Bagong Satu,,"08°26'58.48"" S 112°40'20.93"" T",TBP
