K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
21.03.10,,,,7Pulau Laut,-,3,,Perda No. 4/2005
21.03.10.2001,,,,,,1 Tanjung Pala,,Semula wil Kec Bunguran Barat
21.03.10.2002,,,,,,2 Air Payang,,Semula wil Kec Bunguran Barat
21.03.10.2003,,,,,,3 Kadur,,Perda No. 15/2007
21.03.11,,,,8Pulau Tiga,-,6,,Perda No. 4/2005
21.03.11.2001,,,,,,1 Sabang Mawang,,Semula wil Kec Bunguran Barat
,,,,,,Pulau Tiga,,"Menjadi wil Kec. Pulau Tiga Barat, Perda No. 14/2014"
21.03.11.2003,,,,,,2 Sededap,,Semula wil Kec Bunguran Barat
21.03.11.2004,,,,,,3 Tanjung Batang,,Perda No. 8/2006
21.03.11.2005,,,,,,4 Serantas,,Perda No. 8/2006
21.03.11.2006,,,,,,"5 Sabang Mawang
Barat",,Perda No. 9/2007
,,,,,,Tanjung Kumbik Utara,,"Menjadi wil Kec. Pulau Tiga Barat, Perda No. 14/2014"
,,,,,,Setumuk,,"Menjadi wil Kec. Pulau Tiga Barat, Perda No. 14/2014"
,,,,,,Selading,,"Menjadi wil Kec. Pulau Tiga Barat, Perda No. 14/2014"
21.03.11.2010,,,,,,6 Teluk Labuh,,Perda No. 13/2007
,,,,Jemaja Timur,,,,"Perda No. 9/2006, Menjadi wil. Kab. Kep. Anambas, UU No. 33/2008"
,,,,,,Ulu Maras,,Semula wil. Kec. Jemaja
,,,,,,Kuala Maras,,Semula wil. Kec. Jemaja
,,,,,,Bukit Padi,,Semula wil. Kec. Jemaja
,,,,,,Genting Pulur,,Semula wil. Kec. Jemaja
,,,,Siantan Selatan,,,,"Perda No. 10/2006, Menjadi wil. Kab. Kep. Anambas, UU No. 33/2008"
,,,,,,Kiabu,,Semula wil. Kec. Siantan
,,,,,,Telaga,,Semula wil. Kec. Siantan
,,,,,,Mengkait,,Semula wil. Kec. Siantan
,,,,,,Tiangau,,Semula wil. Kec. Siantan
,,,,Siantan Timur,,,,"Perda No. 11/2006, Menjadi wil. Kab. Kep. Anambas, UU No. 33/2008"
,,,,,,Nyamuk,,Semula wil. Kec. Siantan
,,,,,,Batu Belah,,Semula wil. Kec. Siantan
,,,,,,Munjan,,Semula wil. Kec. Siantan
21.03.15,,,,9Bunguran Timur Laut,-,7,,Perda No. 16/2006
21.03.15.2001,,,,,,1 Tanjung,,Semula wil. Kec. Bunguran Timur
21.03.15.2002,,,,,,2 Ceruk,,Semula wil. Kec. Bunguran Timur
21.03.15.2003,,,,,,3 Kelanga,,Semula wil. Kec. Bunguran Timur
21.03.15.2004,,,,,,4 Pengadah,,Semula wil. Kec. Bunguran Timur
21.03.15.2005,,,,,,5 Sebadai Ulu,,Semula wil. Kec. Bunguran Timur
21.03.15.2006,,,,,,6 Limau Manis,,Perda No. 4/2007
21.03.15.2007,,,,,,7 Seleman,,Perda No. 2/2008
21.03.16,,,,10Bunguran Tengah,-,3,,Perda No. 17/2006
21.03.16.2001,,,,,,1 Tapau,,Semula wil. Kec. Bunguran Timur
,,,,,,,,
