K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
82,MALUKU UTARA,,,,,,,
82.72,KOTA TIDORE KEPULAUAN,,,8,40,49,"1.703,322","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
82.72.01,,,,1Tidore,13,-,,
82.72.01.1001,,,,,1Soasio,,,
82.72.01.1002,,,,,2Gamtufkange,,,
82.72.01.1003,,,,,3Indonesiana,,,
,,,,,Dowora,,,"Menjadi wil Kec. Tidore Timur, Perda No. 1/2008"
82.72.01.1005,,,,,4Seli,,,
82.72.01.1006,,,,,5Soadara,,,
82.72.01.1007,,,,,6Topo,,,
82.72.01.1008,,,,,7Gurabunga,,,
,,,,,Kalaodi,,,"Menjadi Kel. Perda No. 15/2007, Menjadi wil Kec. Tidore Timur, Perda
No. 1/2008"
,,,,,Mafututu,,,"Menjadi Kel. Perda No. 15/2007, Menjadi wil Kec. Tidore Timur, Perda
No. 1/2008"
,,,,,Tosa,,,"Menjadi wil Kec. Tidore Timur, Perda No. 1/2008"
82.72.01.1012,,,,,8Goto,,,Perda No. 16/2007
82.72.01.1013,,,,,9Tomagoba,,,Perda No. 16/2007
82.72.01.1014,,,,,10Folarora,,,Perda No. 16/2007
82.72.01.1015,,,,,11Topo Tiga,,,Perda No. 16/2007
82.72.01.1016,,,,,12Tambula,,,Pemekaran Kel Gamtufkange Perda No 11/2012
82.72.01.1017,,,,,13Tuguwaji,,,Pemekaran Kel Indonesiana Perda No 11/2012
82.72.02,,,,2Oba Utara,2,11,,
82.72.02.2001,,,,,,1 Kaiyasa,,
82.72.02.1002,,,,,1Guraping,,,Menjadi Kel. Perda No. 15/2007
82.72.02.1003,,,,,2Sofifi,,,Menjadi Kel. Perda No. 15/2007
,,,,,,Akelamo,,"Menjadi wil. Kec. Oba Tengah, Perda No. 13/2007"
82.72.02.2005,,,,,,2 Oba,,
82.72.02.2006,,,,,,3 Somahode,,
82.72.02.2007,,,,,,4 Ake Kolano,,
,,,,,,Lola,,"Menjadi wil. Kec. Oba Tengah, Perda No. 13/2007"
82.72.02.2009,,,,,,5 Balbar,,Perda No. 16/2007
82.72.02.2010,,,,,,6 Bukit Durian,,Perda No. 16/2007
82.72.02.2011,,,,,,7 Galala,,Perda No. 16/2007
82.72.02.2012,,,,,,8 Ampera,,Perda No. 16/2007
82.72.02.2013,,,,,,9 Kusu,,Perda No. 16/2007
82.72.02.2014,,,,,,10 Garojou,,Perda No. 16/2007
82.72.02.2015,,,,,,11 Gosale,,"Pemekaran wil Desa Kaiyasa, Perda No 11/2012"
