K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
95.03.07.2011,,,,,,11 Sokamu,,
95.03.07.2012,,,,,,12 Tomon II,,
95.03.08,,,,8Obio,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.08.2001,,,,,,1 Munu,,
95.03.08.2002,,,,,,2 Obio,,
95.03.08.2003,,,,,,3 Pugun,,
95.03.08.2004,,,,,,4 Ujin,,
95.03.08.2005,,,,,,5 Yahufa,,
95.03.08.2006,,,,,,6 Jibak,,
95.03.08.2007,,,,,,7 Patin,,
95.03.08.2008,,,,,,8 Hom hom,,
95.03.08.2009,,,,,,9 Wendame,,
95.03.08.2010,,,,,,10 Kwakenoro,,
95.03.08.2011,,,,,,11 Busupa,,
95.03.08.2012,,,,,,12 Yagebo,,"Perbaikan nama desa/kampung semula Yagabo menjadi Yagebo,
sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.08.2013,,,,,,13 Penigik,,
95.03.09,,,,9Suru Suru,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.09.2001,,,,,,1 Gopa,,"Perbaikan nama desa/kampung semula Gofa menjadi Gopa, sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.09.2002,,,,,,2 Jinusugu,,
95.03.09.2003,,,,,,3 Woropi,,"Perbaikan nama desa/kampung semula Worapi menjadi Woropi,
sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.09.2004,,,,,,4 Senipan,,
95.03.09.2005,,,,,,5 Yosua,,
95.03.09.2006,,,,,,6 Rentis,,
95.03.09.2007,,,,,,7 Solok,,
95.03.10,,,,10Wusama,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.10.2001,,,,,,1 Apdagma,,
95.03.10.2002,,,,,,2 Sabin,,
95.03.10.2003,,,,,,3 Mugi,,
95.03.10.2004,,,,,,4 Harap,,
95.03.10.2005,,,,,,5 Suok,,
95.03.10.2006,,,,,,6 Mul,,
95.03.10.2007,,,,,,7 Kolodoma,,
,,,,,,,,
