Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
74.07.40068,Pulau Mbarambara,,"05°33'35.70"" S 123°51'20.41"" T",TBP
74.07.40069,Pulau Moromaho,,"06°07'07.00"" S 124°36'27.00"" T",TBP
74.07.40070,Pulau Motonto Bahili,,"05°34'02.93"" S 123°49'39.07"" T",TBP
74.07.40071,Pulau Motonto Tooge,,"05°34'04.60"" S 123°49'27.10"" T",TBP
74.07.40072,Pulau Ndaa,,"05°39'13.29"" S 124°02'37.39"" T",TBP
74.07.40073,Pulau Ngaro Bahiti,,"05°32'13.36"" S 123°51'38.40"" T",TBP
74.07.40074,Pulau Niga,,"05°28'25.52"" S 123°46'39.86"" T",TBP
74.07.40075,Pulau Nua Manggasa,,"05°22'48.14"" S 123°36'04.62"" T",TBP
74.07.40076,Pulau Ompu,,"05°32'39.04"" S 123°51'03.84"" T",TBP
74.07.40077,Pulau Onemeha,,"05°19'56.70"" S 124°20'39.46"" T",TBP
74.07.40078,Pulau Oroho,,"05°24'58.00"" S 123°36'54.00"" T",TBP
74.07.40079,Pulau Orudu,,"05°28'26.95"" S 123°46'43.03"" T",TBP
74.07.40080,Pulau Pahara Tongatonga,,"05°23'15.42"" S 123°36'47.81"" T",TBP
74.07.40081,Pulau Pande Bangka,,"05°27'47.17"" S 123°46'43.97"" T",TBP
74.07.40082,Pulau Pugekabali Bahili,,"05°34'13.91"" S 123°52'43.44"" T",TBP
74.07.40083,Pulau Pugekabali Tooge,,"05°34'13.69"" S 123°52'44.50"" T",TBP
74.07.40084,Pulau Pusua Nubeka,,"05°34'06.57"" S 123°49'45.16"" T",TBP
74.07.40085,Pulau Pusua Nulimalima,,"05°34'33.70"" S 123°49'16.91"" T",TBP
74.07.40086,Pulau Roa,,"05°33'56.80"" S 123°51'30.77"" T",TBP
74.07.40087,Pulau Rorou,,"05°35'34.30"" S 123°52'20.24"" T",TBP
74.07.40088,Pulau Runduma,,"05°20'11.39"" S 124°20'19.14"" T",BP
74.07.40089,Pulau Sahabi,,"05°32'31.68"" S 123°52'10.84"" T",TBP
74.07.40090,Pulau Sampalu,,"05°35'01.95"" S 123°49'48.09"" T",TBP
74.07.40091,Pulau Sampua Bahili Assa,,"05°35'26.00"" S 123°49'13.00"" T",TBP
74.07.40092,Pulau Sampua Bahili Dua,,"05°35'24.11"" S 123°49'31.18"" T",TBP
74.07.40093,Pulau Sampua Bahili Tolu,,"05°35'23.62"" S 123°49'31.91"" T",TBP
74.07.40094,Pulau Sampua Taurengka,,"05°34'31.49"" S 123°49'41.59"" T",TBP
74.07.40095,Pulau Sampua Tooge,,"05°33'45.58"" S 123°51'23.64"" T",TBP
74.07.40096,Pulau Sampua Tooge Assa,,"05°35'21.34"" S 123°49'22.37"" T",TBP
74.07.40097,Pulau Sampua Tooge Dua,,"05°35'17.20"" S 123°49'25.30"" T",TBP
74.07.40098,Pulau Sampua Tooge Ganna,,"05°35'16.87"" S 123°49'26.94"" T",TBP
74.07.40099,Pulau Sampua Tooge Tolu,,"05°35'16.69"" S 123°49'26.45"" T",TBP
74.07.40100,Pulau Sapati,,"05°35'32.95"" S 123°49'27.26"" T",TBP
74.07.40101,Pulau Sawa,,"05°47'03.00"" S 123°52'09.00"" T",TBP
74.07.40102,Pulau Seloselo,,"05°34'29.24"" S 123°52'58.28"" T",TBP
74.07.40103,Pulau Simpora,,"05°23'31.28"" S 123°35'50.07"" T",TBP
74.07.40104,Pulau Sumanga,,"05°23'21.10"" S 123°38'09.77"" T",TBP
74.07.40105,Pulau Sumbesumbenga Bahili,,"05°35'30.00"" S 123°49'29.77"" T",TBP
74.07.40106,Pulau Sumbesumbenga Tooge,,"05°35'31.89"" S 123°49'28.58"" T",TBP
74.07.40107,Pulau Tadulanahu,,"05°32'55.51"" S 123°52'10.60"" T",TBP
