K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.29.2002,,,,,,2 Mee Teumpeun,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.29.2003,,,,,,3 Kumbang Unoe,,
11.07.29.2004,,,,,,4 Sagoe,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.29.2005,,,,,,5 Geunteng,,
11.07.29.2006,,,,,,6 Jurong Baro,,
11.07.29.2007,,,,,,7 Sukon Paku,,
11.07.29.2008,,,,,,8 Pulo Iboih,,
11.07.29.2009,,,,,,9 Sangget,,
11.07.29.2010,,,,,,10 Blang Baroh,,
11.07.29.2011,,,,,,11 Manyang,,
11.07.29.2012,,,,,,12 Pulo Panjoe,,
11.07.29.2013,,,,,,13 Balee Gantung,,"perbaikan nama dari Bale Gantung menjadi Balee Gantung,surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.29.2014,,,,,,14 Daboih,,
11.07.29.2015,,,,,,15 Seureukui Cebrek,,
11.07.29.2016,,,,,,16 Glumpang Bungkok,,
11.07.29.2017,,,,,,17 Ukee,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.29.2018,,,,,,"18 Kumbang Trueng
Campli",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017, Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
11.07.29.2019,,,,,,19 Palong,,
11.07.29.2020,,,,,,20 Seukee,,"perbaikan nama dari Seuke menjadi Seukee,surat Bupati Pidie No
140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.29.2021,,,,,,21 Bungong,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,Meurah Dua,,,,"Menjadi wil. Kab. Pidie Jaya, UU No. 7 / 2007"
,,,,,,Lhok Sandeng,,
,,,,,,Sara Mane,,
,,,,,,Seunong,,
,,,,,,Lamcok,,
,,,,,,Meunasah Kulam,,
,,,,,,Meunasah Teungoh,,
,,,,,,Meunasah Bie,,
,,,,,,Meuunasah Raya,,
,,,,,,Geunteng,,
,,,,,,,,
