K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.03.11,,,,6Rupat Utara,-,8,,
14.03.11.2001,,,,,,1 Tanjung Medang,,"Perbaikan Spasi, Berdasarka Ketua KPU Bengkalis No Surat
21/PL.01.4-KPU.KAB/II/2020 tgl 11 Feb 2020 hal Validasi Data nama
Kel dan Desa Se-Kab Bengkalis guna Pelaksanaan Pemilihan Bup dan
Wakli Bup thn 2020"
14.03.11.2002,,,,,,2 Teluk Rhu,,"Perbaikan Spasi, Berdasarka Ketua KPU Bengkalis No Surat
21/PL.01.4-KPU.KAB/II/2020 tgl 11 Feb 2020 hal Validasi Data nama
Kel dan Desa Se-Kab Bengkalis guna Pelaksanaan Pemilihan Bup dan
Wakli Bup thn 2020"
14.03.11.2003,,,,,,3 Tanjung Punak,,"Perbaikan Spasi, Berdasarka Ketua KPU Bengkalis No Surat
21/PL.01.4-KPU.KAB/II/2020 tgl 11 Feb 2020 hal Validasi Data nama
Kel dan Desa Se-Kab Bengkalis guna Pelaksanaan Pemilihan Bup dan
Wakli Bup thn 2020"
14.03.11.2004,,,,,,4 Kadur,,"Perbaikan Huruf dan Nama, Berdasarka Ketua KPU Bengkalis No Surat
21/PL.01.4-KPU.KAB/II/2020 tgl 11 Feb 2020 hal Validasi Data nama
Kel dan Desa Se-Kab Bengkalis guna Pelaksanaan Pemilihan Bup dan
Wakli Bup thn 2020.
Perbaikan nama desa semula Kador menjadi Kadur, sesuai:
Perda No. 6 Tahun 2001; dan
Surat Sekda Kab. Bengkalis No. 100/Setda-Tapem/50/2022 tgl 23
Agustus 2022."
14.03.11.2005,,,,,,5 Titi Akar,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.03.11.2006,,,,,,6 Hutan Ayu,,"Pemekaran sebagian Desa Titi Akar, Perda No.13/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.03.11.2007,,,,,,7 Suka Damai,,"Pemekaran sebagian Desa Titi Akar, Perda No.13/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.03.11.2008,,,,,,8 Puteri Sembilan,,"Pemekaran sebagian Desa Kadur, Perda No.13/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017, Perbaikan Huru.
Perbaikan nama desa semula Putri Sembilan menjadi Puteri Sembilan,
sesuai:
Perda No. 13 Tahun 2012; dan
Surat Sekda Kab. Bengkalis No. 100/Setda-Tapem/50/2022 tgl 23
Agustus 2022."
14.03.12,,,,7Siak Kecil,-,17,,
14.03.12.2001,,,,,,1 Lubuk Muda,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
