K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Eemokolo,,Menjadi wil. Kec. Kabaena Utara
,,,,,,Tedubara,,Menjadi wil. Kec. Kabaena Utara
74.06.05.1009,,,,,1Teomokole,,,
74.06.05.2010,,,,,,1 Rahadopi,,
74.06.05.2011,,,,,,2 Tirongkotua,,
,,,,,,Langkema,,Menjadi wil. Kec. Kabaena Selatan
,,,,,,Batuawu,,Menjadi wil. Kec. Kabaena Selatan
,,,,,,Pongkalaero,,Menjadi wil. Kec. Kabaena Selatan
,,,,,,Lamonggi,,Menjadi wil. Kec. Kabaena Tengah
74.06.05.1016,,,,,2Rahampuu,,,Perda No. 2/2003
74.06.06,,,,6Kabaena Timur,2,5,,
,,,,,,Enano,,Menjadi wil. Kec. Kabaena Tengah
,,,,,,Lengora,,Menjadi wil. Kec. Kabaena Tengah
,,,,,,Tangkeno,,Menjadi wil. Kec. Kabaena Tengah
,,,,,,Ulungkura,,Menjadi wil. Kec. Kabaena Tengah
74.06.06.2005,,,,,,1 Wumbuburo,,
74.06.06.2006,,,,,,2 Balo,,
74.06.06.2007,,,,,,3 Toli-Toli,,
74.06.06.2008,,,,,,4 Tapuhaka,,
74.06.06.1009,,,,,1Dongkala,,,
74.06.06.1010,,,,,2Lambale,,,Perda No. 9/2006
74.06.06.2011,,,,,,5 Bungi-Bungi,,Perda No. 18/2007
74.06.07,,,,7Poleang Barat,-,11,,
74.06.07.2001,,,,,,1 Babamolingku,,Semula wil. Kec. Poleang
74.06.07.2002,,,,,,2 Toari Bombana,,"Semula wil. Kec. Poleang, Perubahan nama Desa Toari Buton, Perda
No. 18/2012"
74.06.07.2003,,,,,,3 Timbala,,Semula wil. Kec. Poleang
74.06.07.2004,,,,,,4 Ranokomea,,Semula wil. Kec. Poleang
74.06.07.2005,,,,,,5 Rakadua,,Semula wil. Kec. Poleang
74.06.07.2006,,,,,,6 Lameong-Meong,,Semula wil. Kec. Poleang
74.06.07.2007,,,,,,7 Pabiring,,Perda No. 6/2006
74.06.07.2008,,,,,,8 Balasari,,Perda No. 6/2006
74.06.07.2009,,,,,,9 Bulumanai,,Perda No. 14/2006
74.06.07.2010,,,,,,10 Matabundu,,"Pemekaran sebagian wil Desa Toari Bombana, Perda No. 17/2012"
74.06.07.2011,,,,,,11 Analere,,"Pemekaran sebagian wil Desa Wambamolingku, Perda No. 17/2012"
74.06.08,,,,8Mata Oleo,-,11,,
74.06.08.2001,,,,,,1 Pomontoro,,Semula wil. Kec. Rumbia
74.06.08.2002,,,,,,2 Liano,,Semula wil. Kec. Rumbia
74.06.08.2003,,,,,,3 Pulau Tambako,,Semula wil. Kec. Rumbia
74.06.08.2004,,,,,,4 Lora,,Semula wil. Kec. Rumbia
,,,,,,,,
