K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.71,KOTA BANDA ACEH,,,9,0,90,"56,770","Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.71.01,,,,1Baiturrahman,-,10,,
11.71.01.2001,,,,,,1 Kampung Baru,,
11.71.01.2002,,,,,,2 Neusu Jaya,,
11.71.01.2003,,,,,,3 Sukaramai,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.71.01.2004,,,,,,4 Seutui,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.71.01.2005,,,,,,5 Peuniti,,
11.71.01.2006,,,,,,6 Neusu Aceh,,
11.71.01.2007,,,,,,7 Ateuk Pahlawan,,
11.71.01.2008,,,,,,8 Ateuk Jawo,,
11.71.01.2009,,,,,,9 Ateuk Deah Tanoh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.71.01.2010,,,,,,10 Ateuk Munjeng,,
11.71.02,,,,2Kuta Alam,-,11,,
11.71.02.2001,,,,,,1 Mulia,,
11.71.02.2002,,,,,,2 Peunayong,,
11.71.02.2003,,,,,,3 Laksana,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.71.02.2004,,,,,,4 Keuramat,,
11.71.02.2005,,,,,,5 Kota Baru,,
11.71.02.2006,,,,,,6 Beurawe,,
11.71.02.2007,,,,,,7 Kuta Alam,,
11.71.02.2008,,,,,,8 Bandar Baru,,
11.71.02.2009,,,,,,9 Lamdingin,,
11.71.02.2010,,,,,,10 Lampulo,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.71.02.2011,,,,,,11 Lambaro Skep,,
11.71.03,,,,3Meuraxa,-,16,,
11.71.03.2001,,,,,,1 Punge Jurong,,
11.71.03.2002,,,,,,2 Ulee Lheue,,
11.71.03.2003,,,,,,3 Lambung,,
11.71.03.2004,,,,,,4 Deah Glumpang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,,,
