K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
81,MALUKU,,,,,,,
81.71,KOTA AMBON,,,5,20,30,"236,663","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
81.71.01,,,,1Nusaniwe,8,5,,
81.71.01.2001,,,,,,1 Latuhalat,,
81.71.01.2002,,,,,,2 Seilale,,
81.71.01.2003,,,,,,3 Nusaniwe,,
81.71.01.2004,,,,,,4 Amahusu,,
81.71.01.2005,,,,,,5 Urimessing,,
81.71.01.1006,,,,,1Nusaniwe,,,
81.71.01.1007,,,,,2Wainitu,,,
81.71.01.1008,,,,,3Benteng,,,
81.71.01.1009,,,,,4Kudamati,,,
81.71.01.1010,,,,,5Mangga Dua,,,
81.71.01.1011,,,,,6Urimessing,,,
81.71.01.1012,,,,,7Waihaong,,,
81.71.01.1013,,,,,8Silale,,,
81.71.02,,,,2Sirimau,10,4,,
81.71.02.2001,,,,,,1 Hative Kecil,,
81.71.02.2002,,,,,,2 Galala,,
81.71.02.2003,,,,,,3 Batu Merah,,
,,,,,,Hukurila,,"Menjadi wil. Kec. Leitimur Selatan, Perda No. 2/2006"
,,,,,,Ema,,"Menjadi wil. Kec. Leitimur Selatan, Perda No. 2/2006"
,,,,,,Kilang,,"Menjadi wil. Kec. Leitimur Selatan, Perda No. 2/2006"
,,,,,,Naku,,"Menjadi wil. Kec. Leitimur Selatan, Perda No. 2/2006"
,,,,,,Hatalai,,"Menjadi wil. Kec. Leitimur Selatan, Perda No. 2/2006"
81.71.02.2009,,,,,,4 Soya,,
81.71.02.1010,,,,,1Pandan Kasturi,,,
81.71.02.1011,,,,,2Rijali,,,
81.71.02.1012,,,,,3Amantelu,,,
81.71.02.1013,,,,,4Karang Panjang,,,
81.71.02.1014,,,,,5Waihoka,,,
81.71.02.1015,,,,,6Batu Meja,,,
81.71.02.1016,,,,,7Batu Gajah,,,
81.71.02.1017,,,,,8Uritetu,,,
81.71.02.1018,,,,,9Honipopu,,,
81.71.02.1019,,,,,10Ahusen,,,
81.71.03,,,,3Baguala,1,6,,
,,,,,,,,
