K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.05.07.2022,,,,,,22 Hulu Dedai,,"Pemekaran sebagian wil Desa Kumpang, Perda No. 16/2011, Surat
Gub No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.07.2023,,,,,,23 Apin Baru,,"Pemekaran sebagian wil Desa Pengkadan Sungai Rupa, Perda No.
16/2011, Surat Gub No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.07.2024,,,,,,24 Jangkang,,"Pemekaran sebagian wil Desa Penyak Lalang, Perda No. 16/2011,
Surat Gub No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.07.2025,,,,,,25 Belinyuk Sibau,,"Pemekaran sebagian wil Desa Baras, Perda No. 16/2011, Surat Gub
No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.07.2026,,,,,,26 Mengkirai Jaya,,"Pemekaran sebagian wil Desa Sungai Mali, Perda No. 16/2011, Surat
Gub No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.07.2027,,,,,,27 Terusan,,"Pemekaran sebagian wil Desa Empaci, Perda No. 16/2011, Surat Gub
No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.07.2028,,,,,,28 Tanjung,,"Pemekaran sebagian wil Desa Nanga Jetak, Perda No. 16/2011"
61.05.07.2029,,,,,,29 Batu Landung,,"Pemekaran sebagian wil Desa Nanga Jetak, Perda No. 16/2011"
61.05.07.2030,,,,,,30 Samak,,"Pemekaran sebagian wil Desa Taok, Perda No. 16/2011, Surat Gub
No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.07.2031,,,,,,31 Manyam,,"Pemekaran sebagian wil Desa Nanga Dedai, Perda No. 16/2011"
61.05.08,,,,8Kayan Hilir,-,43,,
61.05.08.2001,,,,,,1 Nanga Mau,,
61.05.08.2002,,,,,,2 Jambu,,
61.05.08.2003,,,,,,3 Tertung Mau,,
61.05.08.2004,,,,,,4 Mentunai,,
61.05.08.2005,,,,,,5 Tuguk,,
61.05.08.2006,,,,,,6 Natai Tebedak,,
61.05.08.2007,,,,,,7 Nyangkom,,
61.05.08.2008,,,,,,8 Melingkat,,
61.05.08.2009,,,,,,9 Nanga Tikan,,
61.05.08.2010,,,,,,10 Pelaik,,
61.05.08.2011,,,,,,11 Kerapa Sepan,,
61.05.08.2012,,,,,,12 Sungai Buaya,,
61.05.08.2013,,,,,,13 Pakak,,
61.05.08.2014,,,,,,14 Sungai Sintang,,Perda No. 13/2007
61.05.08.2015,,,,,,15 Sungai Garong,,Perda No. 13/2007
61.05.08.2016,,,,,,16 Paoh Desa,,Perda No. 13/2007
61.05.08.2017,,,,,,17 Jaya Sakti,,Perda No. 13/2007
61.05.08.2018,,,,,,18 Mekar Mandiri,,Perda No. 13/2007
61.05.08.2019,,,,,,19 Landau Beringin,,Perda No. 13/2007
61.05.08.2020,,,,,,20 Karya Baru,,Perda No. 13/2007
61.05.08.2021,,,,,,21 Bukit Segaloh,,Perda No. 13/2007
61.05.08.2022,,,,,,22 Engkerangan,,Perda No. 13/2007
61.05.08.2023,,,,,,23 Lalang Inggar,,Perda No. 13/2007
61.05.08.2024,,,,,,24 Linggam Permai,,Perda No. 13/2007
,,,,,,,,
