K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
36.03.31.2005,,,,,,5 Cikareo,,Semula wil. Kec. Cisoka
36.03.31.2006,,,,,,6 Pasanggrahan,,Semula wil. Kec. Cisoka
36.03.31.2007,,,,,,7 Munjul,,Semula wil. Kec. Cisoka
36.03.32,,,,28Gunung Kaler,-,9,,Perda No.20/2006
36.03.32.2001,,,,,,1 Gunung Kaler,,Semula wil. Kec. Kresek
36.03.32.2002,,,,,,2 Sidoko,,Semula wil. Kec. Kresek
36.03.32.2003,,,,,,3 Rancagede,,Semula wil. Kec. Kresek
36.03.32.2004,,,,,,4 Kedung,,Semula wil. Kec. Kresek
36.03.32.2005,,,,,,5 Cipaeh,,Semula wil. Kec. Kresek
36.03.32.2006,,,,,,6 Onyam,,Semula wil. Kec. Kresek
36.03.32.2007,,,,,,7 Tamiang,,Semula wil. Kec. Kresek
36.03.32.2008,,,,,,8 Kandawati,,Semula wil. Kec. Kresek
36.03.32.2009,,,,,,9 Cibetok,,Semula wil. Kec. Kresek
36.03.33,,,,29Mekar Baru,-,8,,Perda No.20/2006
36.03.33.2001,,,,,,1 Mekar Baru,,Semula wil. Kec. Kronjo
36.03.33.2002,,,,,,2 Kedaung,,Semula wil. Kec. Kronjo
36.03.33.2003,,,,,,3 Cijeruk,,Semula wil. Kec. Kronjo
36.03.33.2004,,,,,,4 Waliwis,,Semula wil. Kec. Kronjo
36.03.33.2005,,,,,,5 Klutuk,,Semula wil. Kec. Kronjo
36.03.33.2006,,,,,,6 Jenggot,,Semula wil. Kec. Kronjo
36.03.33.2007,,,,,,7 Kosambi Dalam,,Semula wil. Kec. Kronjo
36.03.33.2008,,,,,,8 Gandaria,,Semula wil. Kec. Kronjo
,,,,Ciputat Timur,,,,"Perda No.3/2007, Menjadi wil. Kota Tangerang Selatan, UU No.
51/2008"
,,,,,Cempaka Putih,,,Semula wil. Kec. Ciputat
,,,,,Pondok Ranji,,,Semula wil. Kec. Ciputat
,,,,,Pisangan,,,Semula wil. Kec. Ciputat
,,,,,Cireundeu,,,Semula wil. Kec. Ciputat
,,,,,Rempoa,,,Semula wil. Kec. Ciputat
,,,,,Rengas,,,Semula wil. Kec. Ciputat
,,,,Serpong Utara,,,,"Perda No.3/2007, Menjadi wil. Kota Tangerang Selatan, UU No.
51/2008"
,,,,,Pakulonan,,,Semula wil. Kec. Serpong
,,,,,Pakualam,,,Semula wil. Kec. Serpong
,,,,,Paku Jaya,,,Semula wil. Kec. Serpong
,,,,,Pondok Jagung,,,Semula wil. Kec. Serpong
,,,,,Pondok Jagung Timur,,,Semula wil. Kec. Serpong
,,,,,Jelupang,,,Semula wil. Kec. Serpong
,,,,,Lengkongkarya,,,Semula wil. Kec. Serpong
,,,,Setu,,,,"Perda No.3/2007, Menjadi wil. Kota Tangerang Selatan, UU No.
51/2008"
,,,,,,,,
