Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.07.40085,Pulau Bolonan Totonggo,,"01°36'30.66"" S 123°12'37.65"" T",TBP
72.07.40086,Pulau Bongunang,,"01°23'12.27"" S 123°03'44.94"" T",TBP
72.07.40087,Pulau Boniton,,"01°28'05.59"" S 123°28'51.27"" T",TBP
72.07.40088,Pulau Boniton Barat,,"01°28'10.49"" S 123°28'18.19"" T",TBP
72.07.40089,Pulau Boniton Lalong,,"01°30'20.43"" S 123°26'28.44"" T",
72.07.40090,Pulau Boniton Selatan,,"01°28'50.99"" S 123°28'43.00"" T",TBP
72.07.40091,Pulau Boniton Tongkulungo,,"01°31'24.77"" S 123°26'23.92"" T",
72.07.40092,Pulau Botiti,,"01°37'03.42"" S 123°12'13.59"" T",
72.07.40093,Pulau Botu Babanggai,,"01°19'08.67"" S 123°06'34.08"" T",
72.07.40094,Pulau Botuki,,"01°37'34.34"" S 123°11'03.29"" T",TBP
72.07.40095,Pulau Botumbak Babasal,,"01°19'44.00"" S 123°12'20.99"" T",TBP
72.07.40096,Pulau Botumbak Pauno,,"01°19'37.18"" S 123°12'19.55"" T",TBP
72.07.40097,Pulau Boyoko Pauno Togong,,"01°26'35.86"" S 123°15'45.78"" T",
72.07.40098,Pulau Boyommaute,,"01°30'31.95"" S 123°14'59.02"" T",TBP
72.07.40099,Pulau Boyommemela,,"01°30'13.67"" S 123°14'58.64"" T",TBP
72.07.40100,Pulau Bualan Pauno,,"01°37'49.00"" S 123°11'08.44"" T",TBP
72.07.40102,Pulau Bunak,,"01°36'59.29"" S 123°11'46.50"" T",
72.07.40104,Pulau Buolan Babasal,,"01°38'26.00"" S 123°10'34.00"" T",TBP
72.07.40106,Pulau Cakalang,,"01°37'06.04"" S 123°12'08.14"" T",
72.07.40107,Pulau Cerek,,"01°18'50.56"" S 123°17'18.91"" T",
72.07.40108,Pulau Cicere,,"01°19'27.90"" S 123°16'40.66"" T",TBP
72.07.40109,Pulau Dedel,,"01°31'27.94"" S 123°14'57.95"" T",
72.07.40110,Pulau Dilepan,,"01°35'53.99"" S 122°50'31.99"" T",TBP
72.07.40111,Pulau Dolungun,,"01°19'32.99"" S 123°12'58.00"" T",TBP
72.07.40112,Pulau Dolungun Popoisik,,"01°19'06.00"" S 123°13'11.45"" T",
72.07.40113,Pulau Duangan Nakaloan,,"01°31'28.11"" S 122°46'47.41"" T",
72.07.40114,Pulau Essenggon,,"01°19'14.16"" S 123°13'17.69"" T",TBP
72.07.40115,Pulau Essenggon Barat,,"01°21'39.31"" S 123°13'04.13"" T",
72.07.40116,Pulau Essenggon Timur,,"01°21'46.79"" S 123°13'06.49"" T",
72.07.40117,Pulau Essennggon Pauno,,"01°21'19.92"" S 123°13'01.00"" T",
72.07.40120,Pulau Golalong,,"01°20'54.64"" S 123°12'44.24"" T",
72.07.40121,Pulau Hangatan,,"01°19'14.56"" S 123°12'21.27"" T",TBP
72.07.40123,Pulau Kaindang,,"01°31'39.16"" S 122°47'19.01"" T",TBP
72.07.40124,Pulau Kali Aliyu,,"01°38'26.11"" S 123°09'44.51"" T",
72.07.40125,Pulau Kaliabukoti,,"01°29'57.00"" S 122°48'51.99"" T",TBP
72.07.40127,Pulau Kaopaisu,,"01°27'11.00"" S 123°15'47.00"" T",TBP
72.07.40128,Pulau Kapita Utara,,"01°30'05.86"" S 123°23'04.63"" T",
72.07.40132,Pulau Kelakela,,"01°22'18.86"" S 123°14'02.65"" T",TBP
72.07.40133,Pulau Kelakela Lalong,,"01°22'27.67"" S 123°13'51.02"" T",
72.07.40134,Pulau Kelakela Lalong Babasal,,"01°22'33.78"" S 123°14'04.23"" T",
