K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71,SULAWESI UTARA,,,,,,,
71.09,"KAB. KEP. SIAU TAGULANDANG
BIARO",,,10,10,83,"217,287","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
71.09.01,,,,1Siau Timur,5,11,,Semula wil. Kab. Kep. Sangihe
71.09.01.2001,,,,,,1 Bukide,,
71.09.01.2002,,,,,,2 Apelawo,,
71.09.01.2003,,,,,,3 Deahe,,
71.09.01.2004,,,,,,4 Lia,,
71.09.01.2005,,,,,,5 Kanang,,
71.09.01.2006,,,,,,6 Buise,,
71.09.01.2007,,,,,,7 Karalung,,
71.09.01.2008,,,,,,8 Dame,,
71.09.01.1009,,,,,1Bebali,,,Perubahan status desa menjadi kelurahan Perda No 2/2011
71.09.01.1010,,,,,2Tatahadeng,,,
71.09.01.1011,,,,,3Tarorane,,,
71.09.01.1012,,,,,4Akesimbeka,,,
71.09.01.1013,,,,,5Bahu,,,
71.09.01.2014,,,,,,9 Dame I,,
71.09.01.2015,,,,,,10 Lia Satu,,Pemekaran Wil Desa Lia Perda No 9/2011
71.09.01.2016,,,,,,11 Karalung Satu,,Pemekaran Wil Desa Karalung Perda No 9/2011
71.09.02,,,,2Siau Barat,3,9,,Semula wil. Kab. Kep. Sangihe
71.09.02.2001,,,,,,1 Peling Sawang,,
71.09.02.1002,,,,,1Paseng,,,Perubahan status desa menjadi kelurahan Perda No 2/2011
71.09.02.1003,,,,,2Paniki,,,Perubahan status desa menjadi kelurahan Perda No 2/2011
71.09.02.1004,,,,,3Ondong,,,Perubahan status desa menjadi kelurahan Perda No 2/2011
71.09.02.2005,,,,,,2 Kanawong,,
71.09.02.2006,,,,,,3 Bumbiha,,
71.09.02.2007,,,,,,4 Pehe,,
71.09.02.2008,,,,,,5 Lehi,,
71.09.02.2009,,,,,,6 Peling,,
71.09.02.2010,,,,,,7 Makalehi,,
71.09.02.2011,,,,,,8 Makalehi Utara,,Pemekaran Wil Desa Makalehi Perda No 9/2011
71.09.02.2012,,,,,,9 Makalehi Timur,,Pemekaran Wil Desa Makalehi Perda No 9/2011
71.09.03,,,,3Tagulandang,2,13,,Semula wil. Kab. Kep. Sangihe
71.09.03.1001,,,,,1Bahoi,,,Perubahan status desa menjadi kelurahan Perda No 2/2011
71.09.03.1002,,,,,2Balehumara,,,Perubahan status desa menjadi kelurahan Perda No 2/2011
71.09.03.2003,,,,,,1 Lesah,,
71.09.03.2004,,,,,,2 Boto,,
,,,,,,,,
