K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.07.11,,,,11Simpang Kanan,1,5,,
14.07.11.1001,,,,,1Simpang Kanan,,,"Perubahan status menjadi Kel, Perda No. 11/2009"
14.07.11.2002,,,,,,1 Kota Parit,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.11.2003,,,,,,2 Bagan Nibung,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.11.2004,,,,,,3 Bukit Damar,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.11.2005,,,,,,4 Bukit Mas,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.11.2006,,,,,,5 Bukit Selamat,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.12,,,,12Batu Hampar,1,4,,Perda No 3/2004
14.07.12.2001,,,,,,1 Bantaian,,Perda No. 3/2004
14.07.12.2002,,,,,,2 Sungaisialang,,Semula wil. Kec. Bangko
14.07.12.2003,,,,,,3 Bantayan Baru,,"Semula wil. Kec. Bangko, Perbaikan nama sesuai Validasi Ditjen BPD
tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl 28
April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl
21 Juni 2017"
14.07.12.1004,,,,,1Bantayan Hilir,,,"Semula wil. Kec. Bangko, Perubahan status menjadi Kel, Perda No.
11/2009"
14.07.12.2005,,,,,,4 Sungaisialang Hulu,,Perda No. 3/2004
14.07.13,,,,13Rantau Kopar,2,2,,Perda No. 1/2005
14.07.13.2001,,,,,,1 Sekapas,,Semula wil. Kec. Tanah Putih
14.07.13.1002,,,,,1Rantau Kopar,,,"Semula wil. Kec. Tanah Putih, Perubahan status menjadi Kel, Perda
No. 11/2009"
14.07.13.1003,,,,,2Sungai Rangau,,,"Perda No. 1/2005, Perubahan status menjadi Kel, Perda No. 11/2009"
14.07.13.2004,,,,,,2 Bagan Cempedak,,"Perda No. 1/2005, Perbaikan nama desa sesuai hasil Validasi Ditjen
Bina Pemdes ttg Data Nama dan Kode Desa tgl 23 Juni 2016,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.14,,,,14Pekaitan,-,10,,"Pemekaran sebagian Kec. Bangko, Perda No. 2/2010"
14.07.14.2001,,,,,,1 Pedamaran,,"Semula wil Kec. Bangko, Perda No. 2/2010"
,,,,,,,,
