K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.03.12.2001,,,,,,1 Baru,,
63.03.12.2002,,,,,,2 Bawahan Pasar,,
63.03.12.2003,,,,,,3 Bawahan Seberang,,
63.03.12.2004,,,,,,4 Pematang Danau,,
63.03.12.2005,,,,,,5 Surian,,
63.03.12.2006,,,,,,6 Mataraman,,
63.03.12.2007,,,,,,7 Simpang Tiga,,
63.03.12.2008,,,,,,8 Bawahan Selan,,
63.03.12.2009,,,,,,9 Takuti,,
63.03.12.2010,,,,,,10 Pasiraman,,
63.03.12.2011,,,,,,11 Lok Tamu,,
63.03.12.2012,,,,,,12 Sungai Jati,,
63.03.12.2013,,,,,,13 Mangkalawat,,
63.03.12.2014,,,,,,14 Gunung Ulin,,
63.03.12.2015,,,,,,15 Tanah Abang,,
63.03.13,,,,13Beruntung Baru,-,12,,
63.03.13.2001,,,,,,1 Pindahan Baru,,
63.03.13.2002,,,,,,2 Handil Purai,,
63.03.13.2003,,,,,,3 Kampung Baru,,
63.03.13.2004,,,,,,4 Lawahan,,
63.03.13.2005,,,,,,5 Babirik,,
63.03.13.2006,,,,,,6 Jambu Burung,,
63.03.13.2007,,,,,,7 Tambak Padi,,
63.03.13.2008,,,,,,8 Haur Kuning,,
63.03.13.2009,,,,,,9 Jambu Raya,,
63.03.13.2010,,,,,,10 Rumpiang,,
63.03.13.2011,,,,,,11 Salat Makmur,,
63.03.13.2012,,,,,,12 Muara Halayung,,
63.03.14,,,,14Martapura Barat,-,13,,
63.03.14.2001,,,,,,1 Teluk Selong,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.14.2002,,,,,,2 Sungai Batang,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.14.2003,,,,,,3 Sungai Batang Ilir,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.14.2004,,,,,,4 Sungai Rangas,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.14.2005,,,,,,5 Penggalaman,,"Perbaikan nama desa sesuai Srt Bup Banjar No. 100/983/PEM Bln
September 2018 dan Srt Gub No. 126/01615/PEM tgl 4 Okt 2018.
Kep. Gub. Kepala Daerah Tingkat I Kalsel No. 0121 Tahun 1983."
63.03.14.2006,,,,,,6 Keliling Benteng Ulu,,
63.03.14.2007,,,,,,7 Antasan Sutun,,
,,,,,,,,
