K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.11.20.2005,,,,,,5 Banyuasih,,
32.11.20.2006,,,,,,6 Kertamekar,,
32.11.20.2007,,,,,,7 Kertaharja,,
32.11.20.2008,,,,,,8 Cigentur,,
32.11.20.2009,,,,,,9 Tanjungmekar,,
32.11.20.2010,,,,,,10 Tanjungmulya,,
32.11.20.2011,,,,,,11 Boros,,"koreksi nama Srt Ditjen Pemdes No 140/5118/bpd tgl 18 juli 2019 ttg
Dafrar Perbaikan Redaksional Nama Desa Th 2019"
32.11.20.2012,,,,,,12 Awilega,,"Perda No.16/2011, Pemekaran dari sebagian wil. Desa Tanjungmulya"
32.11.21,,,,21Tanjungmedar,-,9,,
32.11.21.2001,,,,,,1 Cikaramas,,
32.11.21.2002,,,,,,2 Wargaluyu,,
32.11.21.2003,,,,,,3 Jingkang,,
32.11.21.2004,,,,,,4 Kamal,,
32.11.21.2005,,,,,,5 Kertamukti,,
32.11.21.2006,,,,,,6 Tanjungwangi,,
32.11.21.2007,,,,,,7 Sukamukti,,
32.11.21.2008,,,,,,8 Sukatani,,
32.11.21.2009,,,,,,9 Tanjungmedar,,"Perbaikan nama desa semula Tanjung Medar menjadi Tanjungmedar,
sesuai:
Surat Sekda Kab. Sumedang No. B/1210/PEM.02.01.05/II/2021;
Perda Kab. Sumedang No. 12/2012; dan
Perda Kab. Sumedang No. 16/2011."
32.11.22,,,,22Cimalaka,-,14,,
32.11.22.2001,,,,,,1 Cimalaka,,
32.11.22.2002,,,,,,2 Galudra,,
32.11.22.2003,,,,,,3 Cibeureum Kulon,,
32.11.22.2004,,,,,,4 Naluk,,
32.11.22.2005,,,,,,5 Nyalindung,,
32.11.22.2006,,,,,,6 Trunamanggala,,
32.11.22.2007,,,,,,7 Cikole,,
32.11.22.2008,,,,,,8 Cibeureum Wetan,,
32.11.22.2009,,,,,,9 Mandalaherang,,
32.11.22.2010,,,,,,10 Licin,,
32.11.22.2011,,,,,,11 Citimun,,
32.11.22.2012,,,,,,12 Serang,,
32.11.22.2013,,,,,,13 Padasari,,
32.11.22.2014,,,,,,14 Cimuja,,
32.11.23,,,,23Cisarua,-,7,,
32.11.23.2001,,,,,,1 Cisarua,,
32.11.23.2002,,,,,,2 Ciuyah,,
,,,,,,,,
