K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.08.02.2014,,,,,,14 Karangrejo,,
33.08.02.2015,,,,,,15 Ngadiharjo,,
33.08.02.2016,,,,,,16 Kebonsari,,
33.08.02.2017,,,,,,17 Tegalarum,,
33.08.02.2018,,,,,,18 Kembanglimus,,
33.08.02.2019,,,,,,19 Wringinputih,,
33.08.02.2020,,,,,,20 Bumiharjo,,
33.08.03,,,,3Ngluwar,-,8,,
33.08.03.2001,,,,,,1 Bligo,,
33.08.03.2002,,,,,,2 Pakunden,,
33.08.03.2003,,,,,,3 Somokaton,,
33.08.03.2004,,,,,,4 Ngluwar,,
33.08.03.2005,,,,,,5 Karangtalun,,
33.08.03.2006,,,,,,6 Jamuskauman,,
33.08.03.2007,,,,,,7 Plosogede,,
33.08.03.2008,,,,,,8 Blongkeng,,
33.08.04,,,,4Salam,-,12,,
33.08.04.2001,,,,,,1 Mantingan,,
33.08.04.2002,,,,,,2 Salam,,
33.08.04.2003,,,,,,3 Sucen,,
33.08.04.2004,,,,,,4 Kadiluwih,,
33.08.04.2005,,,,,,5 Somoketro,,
33.08.04.2006,,,,,,6 Jumoyo,,
33.08.04.2007,,,,,,7 Tirto,,
33.08.04.2008,,,,,,8 Baturono,,
33.08.04.2009,,,,,,9 Tersangede,,
33.08.04.2010,,,,,,10 Sirahan,,
33.08.04.2011,,,,,,11 Seloboro,,
33.08.04.2012,,,,,,12 Gulon,,
33.08.05,,,,5Srumbung,-,17,,
33.08.05.2001,,,,,,1 Sudimoro,,
33.08.05.2002,,,,,,2 Pandanretno,,
33.08.05.2003,,,,,,3 Kaliurang,,
33.08.05.2004,,,,,,4 Tegalrandu,,
33.08.05.2005,,,,,,5 Kamongan,,
33.08.05.2006,,,,,,6 Jerukagung,,
33.08.05.2007,,,,,,7 Kradenan,,
33.08.05.2008,,,,,,8 Banyuadem,,
33.08.05.2009,,,,,,9 Ngablak,,
33.08.05.2010,,,,,,10 Srumbung,,
