K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.11.06.2012,,,,,,12 Pamulihan,,"Perda No.12/2012, Perubahan nama dari Desa Wanakerta menjadi
Desa Pamulihan"
32.11.06.2013,,,,,,13 Malaka,,
32.11.06.2014,,,,,,14 Sukatali,,
32.11.06.2015,,,,,,15 Cicarimanah,,Semula wil. Kec. Tomo Perda No. 12/2012
32.11.07,,,,7Conggeang,-,12,,
32.11.07.2001,,,,,,1 Conggeang Kulon,,
32.11.07.2002,,,,,,2 Conggeang Wetan,,
32.11.07.2003,,,,,,3 Cipamekar,,
32.11.07.2004,,,,,,4 Cibeureuyeuh,,
32.11.07.2005,,,,,,5 Jambu,,
32.11.07.2006,,,,,,6 Babakan Asem,,
32.11.07.2007,,,,,,7 Padaasih,,
32.11.07.2008,,,,,,8 Ungkal,,
32.11.07.2009,,,,,,9 Karanglayung,,"Perbaikan nama desa semula Karang Layung menjadi Karanglayung,
sesuai:
Surat Sekda Kab. Sumedang No. B/1210/PEM.02.01.05/II/2021;
Perda Kab. Sumedang No. 12/2012; dan
Perda Kab. Sumedang No. 16/2011."
32.11.07.2010,,,,,,10 Cacaban,,
32.11.07.2011,,,,,,11 Narimbang,,
32.11.07.2012,,,,,,12 Cibubuan,,
32.11.08,,,,8Paseh,-,10,,
32.11.08.2001,,,,,,1 Paseh Kidul,,"Perbaikan nama desa semula Pasehkidul menjadi Paseh Kidul, sesuai:
Surat Sekda Kab. Sumedang No. B/1210/PEM.02.01.05/II/2021;
Perda Kab. Sumedang No. 12/2012; dan
Perda Kab. Sumedang No. 16/2011."
32.11.08.2002,,,,,,2 Paseh Kaler,,
32.11.08.2003,,,,,,3 Legok Kidul,,
32.11.08.2004,,,,,,4 Legok Kaler,,
32.11.08.2005,,,,,,5 Bongkok,,
32.11.08.2006,,,,,,6 Padanaan,,"Perbaikan nama desa semula Padanan menjadi Padanaan, sesuai:
Surat Sekda Kab. Sumedang No. B/1210/PEM.02.01.05/II/2021;
Perda Kab. Sumedang No. 12/2012; dan
Perda Kab. Sumedang No. 16/2011."
32.11.08.2007,,,,,,7 Pasirengit,,"Perbaikan nama desa semula Pasirrengit menjadi Pasirengit, sesuai:
Surat Sekda Kab. Sumedang No. B/1210/PEM.02.01.05/II/2021;
Perda Kab. Sumedang No. 12/2012; dan
Perda Kab. Sumedang No. 16/2011."
32.11.08.2008,,,,,,8 Cijambe,,
32.11.08.2009,,,,,,9 Haurkuning,,
32.11.08.2010,,,,,,10 Citepok,,
32.11.09,,,,9Surian,-,9,,
,,,,,,,,
