K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.01.28.2012,,,,,,12 Sukaraja,,
16.01.28.2013,,,,,,13 Negeri Agung,,
16.01.28.2014,,,,,,14 Gedung Pekuon,,
16.01.28.2015,,,,,,15 Tualang,,
16.01.28.2016,,,,,,16 Sundan,,
16.01.28.2017,,,,,,17 Bunga Tanjung,,
16.01.28.2018,,,,,,18 Way Heling,,
16.01.28.2019,,,,,,19 Umpam,,
16.01.28.2020,,,,,,20 Fajar Jaya,,"Pemekaran sebagian Desa Pajar Bulan, Perda No. 22/2011"
16.01.28.2021,,,,,,21 Simpang Empat,,"Pemekaran sebagian Desa Segara Kembang, Perda No. 6/2008"
16.01.28.2022,,,,,,22 Tanjungagung,,"Pemekaran sebagian Desa Tanjunglengkayap, Perda No. 6/2008"
16.01.29,,,,10Sinar Peninjauan,-,6,,Perda No. 12/2006
16.01.29.2001,,,,,,1 Karya Jaya,,Semula wil Kec Peninjauan
16.01.29.2002,,,,,,2 Karya Mukti,,Semula wil Kec Peninjauan
16.01.29.2003,,,,,,3 Marga Bakti,,Semula wil Kec Peninjauan
16.01.29.2004,,,,,,4 Sri Mulya,,Semula wil Kec Peninjauan
16.01.29.2005,,,,,,5 Marga Mulya,,Semula wil Kec Peninjauan
16.01.29.2006,,,,,,6 Tanjung Makmur,,Semula wil Kec Peninjauan
16.01.30,,,,11Lubuk Raja,-,7,,Perda No. 13/2006
16.01.30.2001,,,,,,1 Batu Marta I,,Semula wil. Kec. Baturaja Timur
16.01.30.2002,,,,,,2 Batu Marta II,,Semula wil. Kec. Baturaja Timur
16.01.30.2003,,,,,,3 Lekis Rejo,,Semula wil. Kec. Lubuk Batang
16.01.30.2004,,,,,,4 Lubuk Banjar,,Semula wil. Kec. Lubuk Batang
16.01.30.2005,,,,,,5 Marta Jaya,,"Pemekaran sebagian Desa Batumarta II, Perda No. 22/2011"
16.01.30.2006,,,,,,6 Batu Raden,,"Pemekaran sebagian Desa Batumarta II, Perda No. 22/2011"
16.01.30.2007,,,,,,7 Battu Winangun,,"Pemekaran sebagian Desa Batumarta I, Perda No. 6/2008"
16.01.31,,,,12Muara Jaya,-,7,,Perda No. 7/2008
16.01.31.2001,,,,,,1 Kemala Jaya,,Semula wil. Kec. Pengandonan
16.01.31.2002,,,,,,2 Lontar,,Semula wil. Kec. Pengandonan
16.01.31.2003,,,,,,3 Muara Saeh,,Semula wil. Kec. Pengandonan
16.01.31.2004,,,,,,4 Lubuk Tupak,,Semula wil. Kec. Pengandonan
16.01.31.2005,,,,,,5 Beringin,,Semula wil. Kec. Pengandonan
16.01.31.2006,,,,,,6 Surau,,Semula wil. Kec. Pengandonan
16.01.31.2007,,,,,,7 Karang Lantang,,Semula wil. Kec. Pengandonan
16.01.32,,,,"13Kedaton Peninjauan
Raya",-,8,,"Pemekaran sebagian wil Kec. Peninjauan, Perda No. 11/2015"
16.01.32.2001,,,,,,1 Bunglai,,"Semula wil Kec. Peninjauan, Perda No. 11/2015"
16.01.32.2002,,,,,,2 Kedaton,,"Semula wil Kec. Peninjauan, Perda No. 11/2015"
16.01.32.2003,,,,,,3 Kampai,,"Semula wil Kec. Peninjauan, Perda No. 11/2015"
16.01.32.2004,,,,,,4 Rantau Panjang,,"Semula wil Kec. Peninjauan, Perda No. 11/2015"
,,,,,,,,
