K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.02.15.2001,,,,,,1 Peniti Besar,,Semula wil. Kec. Siantan
61.02.15.2002,,,,,,2 Sungai Purun Besar,,Semula wil. Kec. Siantan
61.02.15.2003,,,,,,3 Parit Bugis,,Semula wil. Kec. Siantan
61.02.15.2004,,,,,,4 Peniti Dalam I,,Semula wil. Kec. Siantan
61.02.15.2005,,,,,,5 Peniti Dalam II,,Semula wil. Kec. Siantan
61.02.15.2006,,,,,,6 Sungai Burung,,Semula wil. Kec. Siantan
61.02.16,,,,7Anjongan,1,4,,Perda No. 8/2005.
61.02.16.1001,,,,,1Anjungan Melancar,,,Semula wil. Kec. Sungai Pinyuh
61.02.16.2002,,,,,,1 Anjungan Dalam,,Semula wil. Kec. Sungai Pinyuh
61.02.16.2003,,,,,,2 Kepayang,,Semula wil. Kec. Sungai Pinyuh
61.02.16.2004,,,,,,3 Pak Bulu,,Semula wil. Kec. Sungai Pinyuh
61.02.16.2005,,,,,,4 Dema,,Semula wil. Kec. Toho
61.02.17,,,,8Sadaniang,-,6,,Perda No. 7/2006
61.02.17.2001,,,,,,1 Sekabuk,,Semula wil. Kec. Toho
61.02.17.2002,,,,,,2 Pentek,,Semula wil. Kec. Toho
61.02.17.2003,,,,,,3 Bum-bun,,Semula wil. Kec. Toho
61.02.17.2004,,,,,,4 Amawang,,Semula wil. Kec. Toho
61.02.17.2005,,,,,,5 Ansiap,,Semula wil. Kec. Toho
61.02.17.2006,,,,,,6 Suak Barangan,,Semula wil. Kec. Toho
61.02.18,,,,9Mempawah Timur,2,6,,Perda No. 8/2006
61.02.18.1001,,,,,1Pulau Pedalaman,,,Semula wil. Kec. Mempawah Hilir
61.02.18.1002,,,,,2Pasir Wan Salim,,,Semula wil. Kec. Mempawah Hilir
61.02.18.2003,,,,,,1 Antibar,,Semula wil. Kec. Mempawah Hilir
61.02.18.2004,,,,,,2 Sejegi,,Semula wil. Kec. Mempawah Hilir
61.02.18.2005,,,,,,3 Pasir Palembang,,Semula wil. Kec. Mempawah Hilir
61.02.18.2006,,,,,,4 Pasir Panjang,,Semula wil. Kec. Mempawah Hilir
61.02.18.2007,,,,,,5 Sungai Bakau Kecil,,Semula wil. Kec. Mempawah Hilir
61.02.18.2008,,,,,,6 Parit Banjar,,Semula wil. Kec. Mempawah Hilir
