K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
91,P A P U A,,,,,,,
91.10,KAB. SARMI,,,10,2,92,"14.068,374","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
91.10.01,,,,1Sarmi,2,9,,
91.10.01.1001,,,,,1Mararena,,,
91.10.01.1002,,,,,2Sarmi Kota,,,
91.10.01.2003,,,,,,1 Sarmo,,
91.10.01.2004,,,,,,2 Liki,,
,,,,,,Munukania,,"Menjadi wil. Kec. Sarmi Selatan, Perda No. 6/2006"
91.10.01.2006,,,,,,3 Sawar,,
91.10.01.2007,,,,,,4 Bagaiserwar,,
,,,,,,Sewan,,"Menjadi wil. Kec. Sarmi Timur, Perda No. 6/2006"
,,,,,,Holmafen,,"Menjadi wil. Kec. Sarmi Timur, Perda No. 6/2006"
,,,,,,Siaratesa,,"Menjadi wil. Kec. Sarmi Selatan, Perda No. 6/2006"
,,,,,,Amsira,,"Menjadi wil. Kec. Sarmi Selatan, Perda No. 6/2006"
,,,,,,Kasukwe,,"Menjadi wil. Kec. Sarmi Selatan, Perda No. 6/2006"
,,,,,,Wapo,,"Menjadi wil. Kec. Sarmi Selatan, Perda No. 6/2006"
91.10.01.2014,,,,,,5 Armo,,Perda No. 6/2006
,,,,,,Waskey,,"Menjadi wil. Kec. Sarmi Timur, Perda No. 6/2006"
,,,,,,Ebram,,"Menjadi wil. Kec. Sarmi Timur, Perda No. 6/2006"
,,,,,,Binyer,,"Menjadi wil. Kec. Sarmi Timur, Perda No. 6/2006"
91.10.01.2018,,,,,,6 Bagaisewar II,,
91.10.01.2019,,,,,,7 Pulau Armo,,Pemekaran desa Liki Perda No. 14/2009
91.10.01.2020,,,,,,8 Lembah Neidam,,Pemekaran desa Sawar Perda No. 14/2009
91.10.01.2021,,,,,,9 Tefarewar,,Pemekaran desa Sarmo Perda No. 14/2009
91.10.02,,,,2Tor Atas,-,10,,
91.10.02.2001,,,,,,1 Bota-Bora,,
91.10.02.2002,,,,,,2 Toganto,,
91.10.02.2003,,,,,,3 Samanente,,
91.10.02.2004,,,,,,4 Kanderjan,,
91.10.02.2005,,,,,,5 Omte,,
91.10.02.2006,,,,,,6 Safrom Tane,,
91.10.02.2007,,,,,,7 Denender,,
,,,,,,Waaf,,Duplikasi nama desa
91.10.02.2009,,,,,,8 Safron Tane,,Pemekaran Desa Samanente Perda No. 14/2009
91.10.02.2010,,,,,,9 Denander,,Pemekaran Desa Bora-bora Perda No. 14/2009
91.10.02.2011,,,,,,10 Waaf,,Pemekaran Desa Samanente Perda No. 14/2009
91.10.03,,,,3Pantai Barat,-,16,,
,,,,,,,,
