K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15.06.11.2002,,,,,,1 Bram Itam Kanan,,Semula wil. Kec.Tungkal Ilir
15.06.11.2003,,,,,,2 Tanjung Senjulang,,"Semula wil. Kec.Tungkal Ilir,perbaikan nama sesuai surat bup Tanjung
Jabung Barat No 141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.11.2004,,,,,,3 Pembengis,,Semula wil. Kec.Tungkal Ilir
15.06.11.2005,,,,,,4 Bram Itam Raya,,"Pemekaran sebagian Kel Bram Itam, Perda No. 18/2011"
15.06.11.2006,,,,,,5 Pantai Gading,,"Pemekaran sebagian Desa Bram Itam Kanan, Perda No.
18/2011,perbaikan nama sesuai surat bup Tanjung Jabung Barat No
141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.11.2007,,,,,,6 Jati Emas,,"Pemekaran sebagian Desa Bram Itam Kanan, Perda No. 18/2011"
15.06.11.2008,,,,,,7 Kemuning,,"Pemekaran sebagian Desa Bram Itam Kanan, Perda No. 18/2011"
15.06.11.2009,,,,,,8 Mekar Tanjung,,"Pemekaran sebagian Desa Tanjungsenjulang, Perda No. 18/2011"
15.06.11.2010,,,,,,9 Semau,,"Pemekaran sebagian Desa Teluk Sialang Kec. Tungkal Ilir, Perda No.
18/2011"
15.06.12,,,,12Kuala Betara,1,9,,Perda No. 8/2008
15.06.12.1001,,,,,1Betara Kiri,,,"Semula wil. Kec.Betara, menjadi Kel."
15.06.12.2002,,,,,,1 Sungai Dualap,,"Semula wil. Kec. Betara,perbaikan nama sesuai surat bup Tanjung
Jabung Barat No 141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.12.2003,,,,,,2 Betara Kanan,,Semula wil. Kec. Betara
15.06.12.2004,,,,,,3 Sungai Gebar,,"Semula wil. Kec. Betara,perbaikan nama sesuai surat bup Tanjung
Jabung Barat No 141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.12.2005,,,,,,4 Dataran Pinang,,"Pemekaran sebagian Kel. Betara Kiri, Perda No. 13/2011"
15.06.12.2006,,,,,,5 Tanjung Pasir,,"Pemekaran sebagian Kel. Betara Kiri, Perda No. 13/2011,perbaikan
nama sesuai surat bup Tanjung Jabung Barat No
141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.12.2007,,,,,,6 Sungai Gebar Barat,,"Pemekaran sebagian Desa Sungaigebar, Perda No. 13/2011,perbaikan
nama sesuai surat bup Tanjung Jabung Barat No
141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.12.2008,,,,,,7 Sungai Dungun,,"Pemekaran sebagian Desa Sungaidualap, Perda No.
13/2011,perbaikan nama sesuai surat bup Tanjung Jabung Barat No
141/812/BAPD/PMD/2021 tgl 15 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.12.2009,,,,,,8 Kuala Indah,,"Pemekaran sebagian Desa Betara Kanan, Perda No. 13/2011"
15.06.12.2010,,,,,,9 Suak Labu,,"Pemekaran sebagian Desa Makmur Jaya Kec. Betara, Perda No.
13/2011"
15.06.13,,,,13Senyerang,1,9,,Perda No. 8/2008
15.06.13.1001,,,,,1Senyerang,,,"Semula wil. Kec. Pengabuan, menjadi Kel."
15.06.13.2002,,,,,,1 Sungai Kayu Aro,,"Semula wil. Kec. Pengabuan,perbaikan nama sesuai surat bup
Tanjung Jabung Barat No 141/812/BAPD/PMD/2021 tgl 15 April
2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24
Mei 2021"
,,,,,,,,
